Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID
9078,12AA,1818.5,2.719,-10.387,-10.387,THR
9085,12AA,1818.3,3.123,-11.564,-11.564,THR
9092,12AA,1819.8,2.691,-11.68,-11.68,THR
9099,12AA,1820.8,2.909,-7.866,-7.866,THR
9106,12AA,1820.6,2.739,-9.483,-9.483,THR
9107,12AA,1820.2,3.129,-6.653,-6.653,THR
9076,12AA,2609.8,2.942,4.195,4.195,TYR
9077,12AA,2610,2.648,4.427,4.427,TYR
9078,12AA,2609.6,2.581,4.583,4.583,TYR
9085,12AA,2609.2,2.898,4.141,4.141,TYR
9092,12AA,2610.4,2.461,4.012,4.012,TYR
9099,12AA,2610.6,1.9,4.855,4.855,TYR
9106,12AA,2610.6,2.182,5.363,5.363,TYR
9107,12AA,2610.4,2.026,6.256,6.256,TYR
9076,12AA,1411.8,2.992,2.154,2.154,VAL
9077,12AA,1412,4.658,1.131,1.131,VAL
9078,12AA,1411.8,4.155,0.674,0.674,VAL
9085,12AA,1411.2,4.55,0.876,0.876,VAL
9092,12AA,1412.4,4.145,1.032,1.032,VAL
9099,12AA,1412.8,3.405,1.061,1.061,VAL
9106,12AA,1412.6,3.696,1.814,1.814,VAL
9107,12AA,1412.4,3.502,1.617,1.617,VAL
9089,SM_15204,1502.7,1.36,27.784,27.784,ILE
9090,SM_15204,1502.9,1.311,28.158,28.158,ILE
9091,SM_15204,1503.3,1.262,28.585,28.585,ILE
9089,SM_15204,1511.9,0.289,38.997,38.997,NLE
9090,SM_15204,1512.1,0.27,41.815,41.815,NLE
9091,SM_15204,1512.5,0.256,42.385,42.385,NLE
9089,SM_15204,2199.1,2.205,12.881,12.881,PHE
9090,SM_15204,2199.7,2.099,11.665,11.665,PHE
9091,SM_15204,2199.7,1.956,12.442,12.442,PHE
9089,SM_15204,1743.9,10.057,27.669,27.669,PRO
9090,SM_15204,1744.3,9.737,27.165,27.165,PRO
9091,SM_15204,1744.3,9.232,27.119,27.119,PRO
9089,SM_15204,1848,2.658,20.383,20.383,SER
9090,SM_15204,1848.4,2.647,21.729,21.729,SER
9091,SM_15204,1848.2,2.491,21.057,21.057,SER
9089,SM_15204,1781.9,1.529,-4.295,-4.295,THR
9090,SM_15204,1782.4,1.552,-4.003,-4.003,THR
9091,SM_15204,1782.1,0.791,-28.426,-28.426,THR
9086,SM_16044,1501,0.561,31.713,31.713,ILE
9088,SM_16044,1500.8,0.67,34.845,34.845,ILE
9086,SM_16044,1541.6,2.257,13.895,13.895,NLE
9088,SM_16044,1541.4,2.255,14.353,14.353,NLE
9086,SM_16044,2195.5,1.172,12.463,12.463,PHE
9088,SM_16044,2195.3,1.132,12.856,12.856,PHE
9086,SM_16044,1739.9,5.432,25.181,25.181,PRO
9088,SM_16044,1739.9,5.264,24.834,24.834,PRO
9086,SM_16044,1842.3,0.983,6.828,6.828,SER
9088,SM_16044,1842.3,1.345,19.932,19.932,SER
9086,SM_16044,1778.6,0.43,-29.751,-29.751,THR
9088,SM_16044,1778.6,0.409,-29.046,-29.046,THR
9093,SM_16062,1502.1,0.956,29.012,29.012,ILE
9094,SM_16062,1502.5,0.938,29.187,29.187,ILE
9095,SM_16062,1502.5,0.878,29.71,29.71,ILE
9093,SM_16062,1541.2,1.396,15.181,15.181,NLE
9094,SM_16062,1541.4,1.332,17.405,17.405,NLE
9095,SM_16062,1575.7,0.563,24.449,24.449,NLE
9093,SM_16062,2198.5,1.678,10.873,10.873,PHE
9094,SM_16062,2198.9,1.591,10.714,10.714,PHE
9095,SM_16062,2198.9,1.483,12.347,12.347,PHE
9093,SM_16062,1733.4,0.697,25.748,25.748,PRO
9094,SM_16062,1733.9,0.659,26.582,26.582,PRO
9095,SM_16062,1733.9,0.618,29.01,29.01,PRO
9093,SM_16062,1847.4,2.383,22.314,22.314,SER
9094,SM_16062,1847.6,2.309,23.872,23.872,SER
9095,SM_16062,1847.4,2.247,22.984,22.984,SER
9093,SM_16062,1780.7,0.887,-30.222,-30.222,THR
9094,SM_16062,1781.1,0.833,-30.811,-30.811,THR
9095,SM_16062,1781.1,0.781,-28.39,-28.39,THR
9082,SM_16097,1500.8,0.707,29.449,29.449,ILE
9083,SM_16097,1501.2,0.712,30.989,30.989,ILE
9084,SM_16097,1501.2,0.71,30.478,30.478,ILE
9082,SM_16097,1539.7,1.187,14.411,14.411,NLE
9083,SM_16097,1540.1,1.187,14.951,14.951,NLE
9084,SM_16097,1540.1,1.174,15.018,15.018,NLE
9082,SM_16097,2195.8,1.467,12.887,12.887,PHE
9083,SM_16097,2196,1.469,12.306,12.306,PHE
9084,SM_16097,2196.2,1.449,13.276,13.276,PHE
9082,SM_16097,1733,1.102,24.421,24.421,PRO
9083,SM_16097,1733.4,1.107,25.81,25.81,PRO
9084,SM_16097,1733.4,1.099,26.268,26.268,PRO
9082,SM_16097,1843.8,2.061,21.52,21.52,SER
9083,SM_16097,1844.2,2.058,21.884,21.884,SER
9084,SM_16097,1844.4,2.035,21.324,21.324,SER
9082,SM_16097,1778.8,0.812,-25.383,-25.383,THR
9083,SM_16097,1779,0.816,-26.444,-26.444,THR
9084,SM_16097,1779.2,0.818,-25.232,-25.232,THR
9100,SM_20087,1503.5,1.278,27.458,27.458,ILE
9101,SM_20087,1503.3,1.272,28.139,28.139,ILE
9102,SM_20087,1503.3,1.263,27.8,27.8,ILE
9100,SM_20087,1542.2,2.097,14.037,14.037,NLE
9101,SM_20087,1541.8,1.37,15.489,15.489,NLE
9102,SM_20087,1541.8,2.096,14.821,14.821,NLE
9100,SM_20087,2200.4,1.955,14.645,14.645,PHE
9101,SM_20087,2219.4,1.558,24.428,24.428,PHE
9102,SM_20087,2199.7,1.982,14.741,14.741,PHE
9100,SM_20087,1736.6,1.245,26.691,26.691,PRO
9101,SM_20087,1736.4,1.301,25.346,25.346,PRO
9102,SM_20087,1736.2,1.298,27.083,27.083,PRO
9100,SM_20087,1850.5,2.789,21.361,21.361,SER
9101,SM_20087,1850.3,2.831,21.798,21.798,SER
9102,SM_20087,1849.9,2.749,19.901,19.901,SER
9100,SM_20087,1782.8,1.051,-23.891,-23.891,THR
9101,SM_20087,1782.4,1.116,-23.329,-23.329,THR
9102,SM_20087,1782.1,1.098,-24.034,-24.034,THR
9096,SM_25696,1503.3,0.819,31.872,31.872,ILE
9097,SM_25696,1503.1,1.051,22.816,22.816,ILE
9098,SM_25696,1502.7,0.787,29.607,29.607,ILE
9096,SM_25696,1543.3,2.134,17.536,17.536,NLE
9097,SM_25696,1543,3.336,12.065,12.065,NLE
9098,SM_25696,1542.8,2.033,15.943,15.943,NLE
9096,SM_25696,2199.9,1.817,12.939,12.939,PHE
9097,SM_25696,2199.9,1.822,13.572,13.572,PHE
9098,SM_25696,2199.5,1.8,14.983,14.983,PHE
9096,SM_25696,1738.9,2.393,29.215,29.215,PRO
9097,SM_25696,1738.7,2.323,30.196,30.196,PRO
9098,SM_25696,1738.5,2.25,29.326,29.326,PRO
9096,SM_25696,1852.4,3.857,20.418,20.418,SER
9097,SM_25696,1852.2,3.966,15.918,15.918,SER
9098,SM_25696,1851.9,3.748,21.688,21.688,SER
9096,SM_25696,1783.2,1.142,-25.988,-25.988,THR
9097,SM_25696,1783,1.152,-25.465,-25.465,THR
9098,SM_25696,1782.6,1.141,-24.06,-24.06,THR
9079,SM_25894,1502.7,1.579,27.341,27.341,ILE
9080,SM_25894,1503.1,1.719,26.743,26.743,ILE
9081,SM_25894,1503.1,1.667,25.99,25.99,ILE
9079,SM_25894,1541.6,2.325,11.509,11.509,NLE
9080,SM_25894,1541.8,2.443,10.073,10.073,NLE
9081,SM_25894,1541.8,2.387,9.663,9.663,NLE
9079,SM_25894,2199.7,3.329,11.839,11.839,PHE
9080,SM_25894,2200.1,3.287,10.807,10.807,PHE
9081,SM_25894,2200.1,3.343,10.984,10.984,PHE
9079,SM_25894,1738.9,4.119,27.348,27.348,PRO
9080,SM_25894,1739.1,4.115,26.893,26.893,PRO
9081,SM_25894,1739.1,4.116,25.478,25.478,PRO
9079,SM_25894,1851.1,4.168,18.836,18.836,SER
9080,SM_25894,1851.1,4.222,18.514,18.514,SER
9081,SM_25894,1851.5,4.432,19.37,19.37,SER
9079,SM_25894,1781.9,1.59,-26.124,-26.124,THR
9080,SM_25894,1782.1,1.667,-26.586,-26.586,THR
9081,SM_25894,1782.1,1.619,-26.739,-26.739,THR
9103,SM_25896,1506.3,2.837,23.444,23.444,ILE
9104,SM_25896,1505.8,2.055,27.196,27.196,ILE
9105,SM_25896,1506.1,1.912,29.734,29.734,ILE
9103,SM_25896,1544.5,5.733,13.799,13.799,NLE
9104,SM_25896,1543.9,2.8,14.376,14.376,NLE
9105,SM_25896,1544.3,2.649,16.558,16.558,NLE
9103,SM_25896,2202.7,3.697,14.809,14.809,PHE
9104,SM_25896,2202,3.517,14.227,14.227,PHE
9105,SM_25896,2202.4,3.485,14.525,14.525,PHE
9103,SM_25896,1753.9,20.428,28.246,28.246,PRO
9104,SM_25896,1753.3,19.791,28.162,28.162,PRO
9105,SM_25896,1753.5,19.045,28.905,28.905,PRO
9103,SM_25896,1861.8,8.797,18.835,18.835,SER
9104,SM_25896,1860.9,8.534,18.404,18.404,SER
9105,SM_25896,1860.9,7.123,18.756,18.756,SER
9103,SM_25896,1788.2,3.842,-10.631,-10.631,THR
9104,SM_25896,1787.6,4.025,-7.716,-7.716,THR
9105,SM_25896,1787.8,3.327,-13.982,-13.982,THR
