Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID
9146,12AA,2207.5,6.42,3.5,3.5,PHE
9153,12AA,2209.8,8.425,4.288,4.288,PHE
9154,12AA,1994.9,0.055,15.967,15.967,PHE
9130,12AA,1788.4,5.219,-2.076,-2.076,PRO
9131,12AA,1789.2,4.86,-3.198,-3.198,PRO
9132,12AA,1789.5,5.14,-2.225,-2.225,PRO
9139,12AA,1790.5,5.525,-3.322,-3.322,PRO
9146,12AA,1791.8,4.775,-2.669,-2.669,PRO
9153,12AA,1794.3,6.293,-1.05,-1.05,PRO
9154,12AA,1794.3,6.405,-1.446,-1.446,PRO
9130,12AA,1825.2,5.77,-11.086,-11.086,THR
9131,12AA,1826,5.804,-9.302,-9.302,THR
9132,12AA,1826,5.555,-10.317,-10.317,THR
9139,12AA,1827.7,6.667,-9.217,-9.217,THR
9146,12AA,1829.2,6.223,-8.122,-8.122,THR
9153,12AA,1832.7,8.147,-7.066,-7.066,THR
9154,12AA,1832.5,8.267,-7.238,-7.238,THR
9130,12AA,2534.5,0.462,-0.47,-0.47,TYR
9131,12AA,2612.7,4.828,4.298,4.298,TYR
9132,12AA,2612.9,5.269,4.902,4.902,TYR
9139,12AA,2613.5,5.498,4.003,4.003,TYR
9146,12AA,2614.4,4.694,3.721,3.721,TYR
9153,12AA,2615.6,6.132,5.339,5.339,TYR
9154,12AA,2209.8,8.522,4.052,4.052,TYR
9130,12AA,1414.3,7.189,1.726,1.726,VAL
9131,12AA,1414.5,8.302,0.951,0.951,VAL
9132,12AA,1414.9,7.961,1.234,1.234,VAL
9139,12AA,1414.9,8.773,1.108,1.108,VAL
9146,12AA,1415.8,8.056,1.582,1.582,VAL
9153,12AA,1417,10.045,2.08,2.08,VAL
9154,12AA,1416.6,9.899,2.05,2.05,VAL
9136,SM_15274,1505.8,2.109,29.742,29.742,ILE
9137,SM_15274,1505.8,2.013,30.763,30.763,ILE
9138,SM_15274,1505.2,1.898,30.702,30.702,ILE
9136,SM_15274,1531.3,0.402,-10.381,-10.381,NLE
9137,SM_15274,1544.1,2.885,15.748,15.748,NLE
9138,SM_15274,1543.5,2.708,15.398,15.398,NLE
9136,SM_15274,2202.7,4.379,13.499,13.499,PHE
9137,SM_15274,2202.7,3.979,13.304,13.304,PHE
9138,SM_15274,2202,3.688,13.355,13.355,PHE
9136,SM_15274,1655.3,0.359,2.31,2.31,PRO
9137,SM_15274,1751.4,18.036,27.054,27.054,PRO
9138,SM_15274,1750.6,17.07,27.126,27.126,PRO
9136,SM_15274,1787.2,3.538,-17.309,-17.309,SER
9137,SM_15274,1833.6,10.595,27.101,27.101,SER
9138,SM_15274,1832.9,10.036,26.223,26.223,SER
9136,SM_15274,1751.2,18.942,27.37,27.37,THR
9137,SM_15274,1787.2,3.431,-15.989,-15.989,THR
9138,SM_15274,1786.5,3.313,-14.055,-14.055,THR
9140,SM_16096,1503.5,1.3,30.244,30.244,ILE
9141,SM_16096,1503.3,1.235,32.058,32.058,ILE
9142,SM_16096,1503.1,1.192,31.32,31.32,ILE
9140,SM_16096,1542,2.005,16.317,16.317,NLE
9141,SM_16096,1542,1.905,18.34,18.34,NLE
9142,SM_16096,1541.6,1.814,17.32,17.32,NLE
9140,SM_16096,2199.7,2.292,10.679,10.679,PHE
9141,SM_16096,2199.9,2.171,10.55,10.55,PHE
9142,SM_16096,2199.5,2.041,11.832,11.832,PHE
9140,SM_16096,1744.3,8.504,25.424,25.424,PRO
9141,SM_16096,1744.3,8.181,25.916,25.916,PRO
9142,SM_16096,1743.9,7.819,25.508,25.508,PRO
9140,SM_16096,1827.7,6.658,20.295,20.295,SER
9141,SM_16096,1827.7,6.453,20.983,20.983,SER
9142,SM_16096,1827.3,6.242,21.163,21.163,SER
9140,SM_16096,1783.8,2.086,-19.482,-19.482,THR
9141,SM_16096,1783.8,2.026,-17.322,-17.322,THR
9142,SM_16096,1783.4,1.987,-16.624,-16.624,THR
9147,SM_25706,1503.8,1.226,22.421,22.421,ILE
9148,SM_25706,1503.5,0.954,28.881,28.881,ILE
9149,SM_25706,1503.3,0.939,30.49,30.49,ILE
9147,SM_25706,1542.4,1.545,15.261,15.261,NLE
9148,SM_25706,1542.2,1.475,15.681,15.681,NLE
9149,SM_25706,1542,1.488,15.207,15.207,NLE
9147,SM_25706,2200.4,1.985,15.845,15.845,PHE
9148,SM_25706,2199.9,1.941,17.093,17.093,PHE
9149,SM_25706,2199.9,1.975,17.081,17.081,PHE
9147,SM_25706,1748.3,10.621,28.712,28.712,PRO
9148,SM_25706,1748.1,10.359,28.791,28.791,PRO
9149,SM_25706,1748.1,10.256,28.715,28.715,PRO
9147,SM_25706,1828.5,6.293,24.998,24.998,SER
9148,SM_25706,1828.1,5.422,27.705,27.705,SER
9149,SM_25706,1828.1,5.468,26.474,26.474,SER
9147,SM_25706,1784.7,2.109,-5.903,-5.903,THR
9148,SM_25706,1784.4,2.037,-5.276,-5.276,THR
9149,SM_25706,1784.2,1.195,-29.798,-29.798,THR
9150,SM_25744,1503.8,0.887,31.552,31.552,ILE
9151,SM_25744,1502.9,0.87,31.763,31.763,ILE
9152,SM_25744,1503.5,0.864,31.843,31.843,ILE
9150,SM_25744,1542.8,1.665,11.267,11.267,NLE
9151,SM_25744,1542,1.804,17.908,17.908,NLE
9152,SM_25744,1542.6,1.527,15.384,15.384,NLE
9150,SM_25744,2201,1.806,13.155,13.155,PHE
9151,SM_25744,2200.1,1.796,13.137,13.137,PHE
9152,SM_25744,2200.8,1.804,13.52,13.52,PHE
9150,SM_25744,1742.9,3.827,30.985,30.985,PRO
9151,SM_25744,1741.8,3.775,30.157,30.157,PRO
9152,SM_25744,1742.4,3.734,33.147,33.147,PRO
9150,SM_25744,1854.5,3.764,19.418,19.418,SER
9151,SM_25744,1853.6,3.751,15.784,15.784,SER
9152,SM_25744,1854,3.586,14.125,14.125,SER
9150,SM_25744,1784.2,1.072,-26.294,-26.294,THR
9151,SM_25744,1783.4,1.092,-26.766,-26.766,THR
9152,SM_25744,1783.8,1.032,-31.525,-31.525,THR
9133,SM_25895,1503.1,1.393,27.828,27.828,ILE
9134,SM_25895,1503.3,1.306,27.804,27.804,ILE
9135,SM_25895,1502.9,1.303,27.373,27.373,ILE
9133,SM_25895,1542,2.237,10.897,10.897,NLE
9134,SM_25895,1542.2,2.058,10.738,10.738,NLE
9135,SM_25895,1541.8,2.04,10.51,10.51,NLE
9133,SM_25895,2200.1,2.601,11.381,11.381,PHE
9134,SM_25895,2200.4,2.506,12.178,12.178,PHE
9135,SM_25895,2199.7,2.526,11.702,11.702,PHE
9133,SM_25895,1738,2.779,25.642,25.642,PRO
9134,SM_25895,1738.3,2.673,26.001,26.001,PRO
9135,SM_25895,1737.6,2.66,26.359,26.359,PRO
9133,SM_25895,1826.7,6.797,25.194,25.194,SER
9134,SM_25895,1826.7,6.445,25.19,25.19,SER
9135,SM_25895,1826.2,6.403,25.4,25.4,SER
9133,SM_25895,1782.1,1.29,-28.736,-28.736,THR
9134,SM_25895,1782.4,1.25,-27.737,-27.737,THR
9135,SM_25895,1781.9,1.253,-27.748,-27.748,THR
9143,SM_26706,1502.7,0.966,27.365,27.365,ILE
9144,SM_26706,1501.7,0.925,26.957,26.957,ILE
9145,SM_26706,1502.3,0.946,29.055,29.055,ILE
9143,SM_26706,1541.2,1.161,14.62,14.62,NLE
9144,SM_26706,1540.1,1.13,15.551,15.551,NLE
9145,SM_26706,1540.7,1.124,16.06,16.06,NLE
9143,SM_26706,2199.3,1.828,13.039,13.039,PHE
9144,SM_26706,2198.1,1.773,14.029,14.029,PHE
9145,SM_26706,2198.7,1.731,14.044,14.044,PHE
9143,SM_26706,1745.2,8.778,29.048,29.048,PRO
9144,SM_26706,1744.1,8.502,29.034,29.034,PRO
9145,SM_26706,1744.7,8.372,29.353,29.353,PRO
9143,SM_26706,1825.4,4.587,27.141,27.141,SER
9144,SM_26706,1824.4,4.503,27.587,27.587,SER
9145,SM_26706,1825.2,4.481,27.072,27.072,SER
9143,SM_26706,1782.6,1.699,-7.586,-7.586,THR
9144,SM_26706,1781.5,1.671,-7.063,-7.063,THR
9145,SM_26706,1782.4,1.66,-5.799,-5.799,THR
