Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID,Conc
11170,12AA,2228.4,1.97,2.407,2.407,PHE,100
11171,12AA,2227.9,1.809,1.806,1.806,PHE,100
11178,12AA,2227.1,1.782,3.247,3.247,PHE,100
11185,12AA,2227.7,2.248,1.969,1.969,PHE,100
11192,12AA,2228.1,2.368,1.996,1.996,PHE,100
11193,12AA,2227.5,2.296,2.208,2.208,PHE,100
11169,12AA,1774.6,1.366,-4.337,-4.337,PRO,100
11170,12AA,1775.7,1.482,-5.777,-5.777,PRO,100
11171,12AA,1775.5,1.306,-4.945,-4.945,PRO,100
11178,12AA,1774.4,1.283,-4.777,-4.777,PRO,100
11185,12AA,1774.6,1.593,-5.624,-5.624,PRO,100
11192,12AA,1775,1.642,-6.108,-6.108,PRO,100
11193,12AA,1774.4,1.585,-5.944,-5.944,PRO,100
11169,12AA,1891.2,1.576,1.366,1.366,SER,100
11170,12AA,1892.5,1.552,1.207,1.207,SER,100
11171,12AA,1892.5,1.357,0.115,0.115,SER,100
11178,12AA,1890.6,1.393,1.015,1.015,SER,100
11185,12AA,1892.1,1.634,0.021,0.021,SER,100
11192,12AA,1892.7,1.915,-0.123,-0.123,SER,100
11193,12AA,1891.7,1.849,-0.966,-0.966,SER,100
11169,12AA,1824.2,1.226,-0.696,-0.696,THR,100
11170,12AA,1825.2,1.371,-1.662,-1.662,THR,100
11171,12AA,1825.2,1.213,-1.594,-1.594,THR,100
11178,12AA,1823.9,1.203,-2.924,-2.924,THR,100
11185,12AA,1824.4,1.476,-3.041,-3.041,THR,100
11192,12AA,1824.8,1.514,-2.696,-2.696,THR,100
11193,12AA,1823.9,1.46,-3.018,-3.018,THR,100
11169,12AA,2625.2,1.614,4.724,4.724,TYR,100
11170,12AA,2625.2,1.518,5.541,5.541,TYR,100
11171,12AA,2625.2,1.433,4.755,4.755,TYR,100
11178,12AA,2625,1.405,3.958,3.958,TYR,100
11185,12AA,2625.2,1.776,5.008,5.008,TYR,100
11192,12AA,2625.7,1.881,4.51,4.51,TYR,100
11193,12AA,2625.2,1.837,4.575,4.575,TYR,100
11169,12AA,1437.9,1.594,2.111,2.111,VAL,100
11170,12AA,1438.8,1.915,1.31,1.31,VAL,100
11171,12AA,1438.5,1.764,1.372,1.372,VAL,100
11178,12AA,1438.1,1.656,0.784,0.784,VAL,100
11185,12AA,1437.9,2.07,0.515,0.515,VAL,100
11192,12AA,1437.9,2.176,-0.128,-0.128,VAL,100
11193,12AA,1437.5,2.109,-0.295,-0.295,VAL,100
11189,RM_11449,2126.2,5.069,28.484,28.484,GLU,100
11190,RM_11449,2128.9,6.383,29.035,29.035,GLU,100
11191,RM_11449,2130.8,8.563,29.768,29.768,GLU,100
11189,RM_11449,1529,0.428,20.273,20.273,ILE,100
11190,RM_11449,1530.3,0.51,20.048,20.048,ILE,100
11191,RM_11449,1530.7,1.056,27.727,27.727,ILE,100
11189,RM_11449,1566.7,0.914,10.023,10.023,NLE,100
11190,RM_11449,1567.9,1.13,10.325,10.325,NLE,100
11191,RM_11449,1568.1,1.516,9.279,9.279,NLE,100
11189,RM_11449,2226.1,1.422,14.693,14.693,PHE,100
11190,RM_11449,2227.7,1.867,15.087,15.087,PHE,100
11191,RM_11449,2225.4,2.411,14.899,14.899,PHE,100
11189,RM_11449,1781.7,6.111,28.582,28.582,PRO,100
11190,RM_11449,1784.4,7.733,28.702,28.702,PRO,100
11191,RM_11449,1786.1,9.781,28.646,28.646,PRO,100
11189,RM_11449,1895.8,2.33,12.154,12.154,SER,100
11190,RM_11449,1899.2,2.956,13.551,13.551,SER,100
11191,RM_11449,1901.7,4.204,14.849,14.849,SER,100
11189,RM_11449,1823.3,0.983,-28.538,-28.538,THR,100
11190,RM_11449,1825.4,1.281,-29.19,-29.19,THR,100
11191,RM_11449,1826.5,1.623,-34.334,-34.334,THR,100
11179,RM_11768,2121.6,2.829,29.386,29.386,GLU,100
11180,RM_11768,2124.7,4.213,29.252,29.252,GLU,100
11181,RM_11768,2124.9,4.23,28.773,28.773,GLU,100
11179,RM_11768,1528.8,0.212,19.292,19.292,ILE,100
11180,RM_11768,1529.3,0.299,19.61,19.61,ILE,100
11181,RM_11768,1529.3,0.302,19.195,19.195,ILE,100
11179,RM_11768,1567.5,1.114,16.797,16.797,NLE,100
11180,RM_11768,1568.3,1.702,14.698,14.698,NLE,100
11181,RM_11768,1568.5,1.7,14.716,14.716,NLE,100
11179,RM_11768,2224.2,0.632,17.842,17.842,PHE,100
11180,RM_11768,2225.6,0.926,12.593,12.593,PHE,100
11181,RM_11768,2225.8,0.925,12.483,12.483,PHE,100
11179,RM_11768,1781.9,5.523,27.776,27.776,PRO,100
11180,RM_11768,1785.1,8.224,27.524,27.524,PRO,100
11181,RM_11768,1785.3,8.204,27.507,27.507,PRO,100
11179,RM_11768,1889.6,1.05,14.006,14.006,SER,100
11180,RM_11768,1892.9,1.745,18.4,18.4,SER,100
11181,RM_11768,1893.1,1.717,17.996,17.996,SER,100
11179,RM_11768,1820.6,0.328,-30.511,-30.511,THR,100
11180,RM_11768,1822.1,0.474,-31.311,-31.311,THR,100
11181,RM_11768,1822.3,0.473,-29.815,-29.815,THR,100
11182,RM_9730,2122.8,3.519,28.315,28.315,GLU,100
11183,RM_9730,2122.8,3.498,28.555,28.555,GLU,100
11184,RM_9730,2123,3.446,28.04,28.04,GLU,100
11182,RM_9730,1529,0.505,26.181,26.181,ILE,100
11183,RM_9730,1528.8,0.366,22.099,22.099,ILE,100
11184,RM_9730,1529,0.494,26.566,26.566,ILE,100
11182,RM_9730,1568.5,1.856,13.866,13.866,NLE,100
11183,RM_9730,1568.5,1.843,19.776,19.776,NLE,100
11184,RM_9730,1568.5,1.811,13.725,13.725,NLE,100
11182,RM_9730,2225.4,0.935,11.865,11.865,PHE,100
11183,RM_9730,2225.2,0.931,11.25,11.25,PHE,100
11184,RM_9730,2225.4,0.912,10.783,10.783,PHE,100
11182,RM_9730,1779,3.384,21.053,21.053,PRO,100
11183,RM_9730,1778.8,3.335,21.545,21.545,PRO,100
11184,RM_9730,1779,3.321,20.831,20.831,PRO,100
11182,RM_9730,1893.7,2.052,16.369,16.369,SER,100
11183,RM_9730,1893.7,2.022,16.063,16.063,SER,100
11184,RM_9730,1893.7,1.682,10.265,10.265,SER,100
11182,RM_9730,1822.3,0.662,-24.342,-24.342,THR,100
11183,RM_9730,1822.1,0.654,-24.119,-24.119,THR,100
11184,RM_9730,1822.3,0.646,-23.602,-23.602,THR,100
11172,RM_9732,2122.8,2.703,27.145,27.145,GLU,100
11173,RM_9732,2122,2.793,27.793,27.793,GLU,100
11174,RM_9732,2121.1,2.743,28.133,28.133,GLU,100
11172,RM_9732,1529.5,0.295,25.089,25.089,ILE,100
11173,RM_9732,1529,0.301,22.706,22.706,ILE,100
11174,RM_9732,1528.4,0.288,22.125,22.125,ILE,100
11172,RM_9732,1569.4,2.052,15.017,15.017,NLE,100
11173,RM_9732,1569,2.106,13.907,13.907,NLE,100
11174,RM_9732,1568.1,2.059,14.204,14.204,NLE,100
11172,RM_9732,2225.4,0.635,14.788,14.788,PHE,100
11173,RM_9732,2225.2,0.672,15.882,15.882,PHE,100
11174,RM_9732,2224.2,0.649,15.978,15.978,PHE,100
11172,RM_9732,1782.1,4.39,24.439,24.439,PRO,100
11173,RM_9732,1781.5,4.532,25.307,25.307,PRO,100
11174,RM_9732,1780.7,4.452,25.48,25.48,PRO,100
11172,RM_9732,1890.8,0.832,11.295,11.295,SER,100
11173,RM_9732,1890.2,0.912,11.377,11.377,SER,100
11174,RM_9732,1889.2,0.901,12.691,12.691,SER,100
11172,RM_9732,1822.1,0.306,-20.123,-20.123,THR,100
11173,RM_9732,1821.6,0.331,-18.738,-18.738,THR,100
11174,RM_9732,1821,0.319,-19.706,-19.706,THR,100
11186,SI_253041,2121.3,2.787,29.397,29.397,GLU,100
11187,SI_253041,2120.7,2.79,29.687,29.687,GLU,100
11188,SI_253041,2121.1,2.885,30.116,30.116,GLU,100
11186,SI_253041,1528.4,0.241,22.055,22.055,ILE,100
11187,SI_253041,1527.8,0.233,20.743,20.743,ILE,100
11188,SI_253041,1528,0.241,21.072,21.072,ILE,100
11186,SI_253041,1568.3,2.02,13.433,13.433,NLE,100
11187,SI_253041,1567.9,2.034,12.832,12.832,NLE,100
11188,SI_253041,1568.1,2.08,13.646,13.646,NLE,100
11186,SI_253041,2224.4,0.613,16.517,16.517,PHE,100
11187,SI_253041,2223.8,0.614,17.365,17.365,PHE,100
11188,SI_253041,2224,0.625,16.156,16.156,PHE,100
11186,SI_253041,1780.3,4.525,24.941,24.941,PRO,100
11187,SI_253041,1779.8,4.554,25.008,25.008,PRO,100
11188,SI_253041,1780.3,4.671,24.746,24.746,PRO,100
11186,SI_253041,1888.1,0.692,11.439,11.439,SER,100
11187,SI_253041,1887.5,0.681,10.367,10.367,SER,100
11188,SI_253041,1887.7,0.697,11.541,11.541,SER,100
11186,SI_253041,1820.4,0.259,-26.18,-26.18,THR,100
11187,SI_253041,1820,0.255,-26.935,-26.935,THR,100
11188,SI_253041,1820,0.262,-25.199,-25.199,THR,100
11175,SI_253042,2123.9,3.573,30.76,30.76,GLU,100
11176,SI_253042,2123.9,3.517,30.552,30.552,GLU,100
11177,SI_253042,2122.8,3.363,29.966,29.966,GLU,100
11175,SI_253042,1529.3,0.511,28.814,28.814,ILE,100
11176,SI_253042,1529.5,0.343,21.888,21.888,ILE,100
11177,SI_253042,1528.8,0.323,21.988,21.988,ILE,100
11175,SI_253042,1568.8,2.206,13.53,13.53,NLE,100
11176,SI_253042,1569.2,2.119,13.169,13.169,NLE,100
11177,SI_253042,1568.3,2.015,12.401,12.401,NLE,100
11175,SI_253042,2225.6,0.899,13.294,13.294,PHE,100
11176,SI_253042,2225.8,0.878,14.984,14.984,PHE,100
11177,SI_253042,2225,0.843,15.016,15.016,PHE,100
11175,SI_253042,1782.6,5.754,26.655,26.655,PRO,100
11176,SI_253042,1782.6,5.601,26.515,26.515,PRO,100
11177,SI_253042,1781.7,5.363,26.373,26.373,PRO,100
11175,SI_253042,1891.7,1.196,11.84,11.84,SER,100
11176,SI_253042,1891.9,1.167,12.095,12.095,SER,100
11177,SI_253042,1890.8,1.105,13.006,13.006,SER,100
11175,SI_253042,1822.1,0.478,-26.914,-26.914,THR,100
11176,SI_253042,1822.3,0.468,-26.492,-26.492,THR,100
11177,SI_253042,1821.4,0.443,-27.679,-27.679,THR,100
