Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID
8978,12AA,1541.8,1.488,12.487,12.487,NLE
8979,12AA,1541.4,1.723,9.998,9.998,NLE
8948,12AA,1503.1,2.399,-1.947,-1.947,ILE
8949,12AA,1504.6,3.682,-1.822,-1.822,ILE
8950,12AA,1504.6,3.245,-1.525,-1.525,ILE
8957,12AA,1503.5,3.256,-2.946,-2.946,ILE
8964,12AA,1503.8,3.118,-2.865,-2.865,ILE
8971,12AA,1504.2,2.954,-2.694,-2.694,ILE
8978,12AA,1505,2.237,-2.227,-2.227,ILE
8979,12AA,1504.6,2.242,-3.709,-3.709,ILE
8948,12AA,2080.8,2.604,-3.201,-3.201,GLU
8949,12AA,2082.7,2.727,-3.171,-3.171,GLU
8950,12AA,2082.7,2.423,-1.963,-1.963,GLU
8957,12AA,2081.6,2.727,-2.75,-2.75,GLU
8964,12AA,2082.5,2.633,-2.005,-2.005,GLU
8971,12AA,2083.1,2.583,-2.844,-2.844,GLU
8978,12AA,2083.5,1.816,-2.56,-2.56,GLU
8979,12AA,2083.3,1.72,-3.603,-3.603,GLU
8948,12AA,1846.7,3.22,0.449,0.449,ASP
8949,12AA,1848.4,3.623,0.346,0.346,ASP
8950,12AA,1848.4,3.271,0.623,0.623,ASP
8957,12AA,1847.6,3.522,0.213,0.213,ASP
8964,12AA,1848.6,3.372,0.301,0.301,ASP
8971,12AA,1849.2,3.222,-0.133,-0.133,ASP
8978,12AA,1849.7,2.769,0.521,0.521,ASP
8979,12AA,1849.2,2.703,-0.272,-0.272,ASP
8948,12AA,1283.7,1.605,0.718,0.718,ALA
8949,12AA,1284.9,3.619,-0.687,-0.687,ALA
8950,12AA,1285.1,3.264,-0.764,-0.764,ALA
8957,12AA,1284.1,3.276,-1.541,-1.541,ALA
8964,12AA,1284.3,3.098,-2.012,-2.012,ALA
8971,12AA,1284.7,2.912,-2.256,-2.256,ALA
8978,12AA,1285.6,2.352,-1.438,-1.438,ALA
8979,12AA,1285.1,2.323,-1.725,-1.725,ALA
8961,SM_15274,1413.7,3.949,26.999,26.999,VAL
8962,SM_15274,1413.7,4.259,25.817,25.817,VAL
8963,SM_15274,1414.3,4.389,24.463,24.463,VAL
8961,SM_15274,1783,2.327,-15.09,-15.09,THR
8962,SM_15274,1783,2.294,-14.308,-14.308,THR
8963,SM_15274,1783.6,1.381,-37.647,-37.647,THR
8961,SM_15274,1850.3,4.073,16.572,16.572,SER
8962,SM_15274,1850.1,5.018,17.31,17.31,SER
8963,SM_15274,1850.9,3.745,12.929,12.929,SER
8961,SM_15274,1745.4,13.187,26.699,26.699,PRO
8962,SM_15274,1745.2,12.642,26.346,26.346,PRO
8963,SM_15274,1746.2,12.065,26.458,26.458,PRO
8961,SM_15274,2198.1,2.315,13.568,13.568,PHE
8962,SM_15274,2198.1,2.153,12.487,12.487,PHE
8963,SM_15274,2198.9,2.026,11.604,11.604,PHE
8961,SM_15274,1541.2,1.871,10.429,10.429,NLE
8962,SM_15274,1541.2,1.96,13.62,13.62,NLE
8963,SM_15274,1542,1.847,12.723,12.723,NLE
8961,SM_15274,1483.1,4.862,26.856,26.856,LEU
8962,SM_15274,1482.9,4.708,26.939,26.939,LEU
8963,SM_15274,1483.7,4.468,26.885,26.885,LEU
8961,SM_15274,1502.9,1.329,27.934,27.934,ILE
8962,SM_15274,1502.7,1.295,28.086,28.086,ILE
8963,SM_15274,1503.5,1.245,27.666,27.666,ILE
8961,SM_15274,1371.5,52.208,8.73,8.73,GLY
8962,SM_15274,1371.9,50.687,8.429,8.429,GLY
8963,SM_15274,1372.7,49.229,8.372,8.372,GLY
8961,SM_15274,2092.3,10.016,30.43,30.43,GLU
8962,SM_15274,2092.1,9.813,30.189,30.189,GLU
8963,SM_15274,2092.9,9.337,29.77,29.77,GLU
8961,SM_15274,1825,6.014,27.479,27.479,ASP
8962,SM_15274,1824.8,6.602,25.654,25.654,ASP
8963,SM_15274,1825.6,5.39,24.741,24.741,ASP
8961,SM_15274,1290.2,13.943,24.606,24.606,ALA
8962,SM_15274,1290.2,13.698,24.418,24.418,ALA
8963,SM_15274,1290.8,13.217,24.382,24.382,ALA
8954,SM_16044,1408.9,0.483,24.028,24.028,VAL
8955,SM_16044,1371.7,0.674,30.768,30.768,VAL
8956,SM_16044,1371,0.67,28.177,28.177,VAL
8954,SM_16044,1736.8,2.761,24.573,24.573,PRO
8955,SM_16044,1737.2,2.763,24.998,24.998,PRO
8956,SM_16044,1736.4,2.725,24.681,24.681,PRO
8954,SM_16044,1540.1,1.19,14.099,14.099,NLE
8955,SM_16044,1540.5,1.22,12.837,12.837,NLE
8956,SM_16044,1539.7,1.192,11.729,11.729,NLE
8954,SM_16044,1479.1,1.464,23.174,23.174,LEU
8955,SM_16044,1409.3,0.488,24.974,24.974,LEU
8956,SM_16044,1408.5,0.475,25.245,25.245,LEU
8954,SM_16044,1356.6,8.98,11.451,11.451,GLY
8955,SM_16044,1291.6,0.269,33.537,33.537,GLY
8956,SM_16044,1290.8,0.267,32.978,32.978,GLY
8954,SM_16044,2081.4,2.361,26.716,26.716,GLU
8955,SM_16044,2081.8,2.451,27.407,27.407,GLU
8956,SM_16044,2080.8,2.358,27.294,27.294,GLU
8954,SM_16044,1777.3,0.229,-25.146,-25.146,ASP
8955,SM_16044,1777.5,0.236,-28.988,-28.988,ASP
8956,SM_16044,1776.9,0.226,-29.576,-29.576,ASP
8954,SM_16044,1282.6,1.423,21.122,21.122,ALA
8955,SM_16044,1282.8,1.426,21.516,21.516,ALA
8956,SM_16044,1282.2,1.403,20.992,20.992,ALA
8951,SM_16062,1409.7,1.063,29.019,29.019,VAL
8952,SM_16062,1409.9,1.032,30.231,30.231,VAL
8953,SM_16062,1409.1,1.101,30.766,30.766,VAL
8951,SM_16062,1731.8,0.426,28.655,28.655,PRO
8952,SM_16062,1732,0.421,26.819,26.819,PRO
8953,SM_16062,1731.1,0.469,25.625,25.625,PRO
8951,SM_16062,1539.9,0.893,25.146,25.146,NLE
8952,SM_16062,1540.1,0.868,25.172,25.172,NLE
8953,SM_16062,1539.1,0.937,22.987,22.987,NLE
8951,SM_16062,1480.3,2.042,29.116,29.116,LEU
8952,SM_16062,1480.6,2.017,29.291,29.291,LEU
8953,SM_16062,1479.7,2.165,28.84,28.84,LEU
8951,SM_16062,1356.8,9.425,10.752,10.752,GLY
8952,SM_16062,1357,9.308,11.137,11.137,GLY
8953,SM_16062,1356.2,10.045,11.674,11.674,GLY
8951,SM_16062,2084.4,3.102,29.648,29.648,GLU
8952,SM_16062,2084.4,3.252,29.533,29.533,GLU
8953,SM_16062,2083.7,3.575,29.632,29.632,GLU
8951,SM_16062,1818.7,2.77,26.046,26.046,ASP
8952,SM_16062,1818.7,2.867,25.146,25.146,ASP
8953,SM_16062,1817.7,3.089,26.172,26.172,ASP
8951,SM_16062,1283.5,2.27,25.358,25.358,ALA
8952,SM_16062,1283.7,2.197,26.203,26.203,ALA
8953,SM_16062,1282.8,2.328,26.037,26.037,ALA
8965,SM_25696,1411.4,2.97,25.452,25.452,VAL
8966,SM_25696,1364.8,27.887,13.302,13.302,VAL
8967,SM_25696,1365.2,27.619,12.995,12.995,VAL
8965,SM_25696,1780.9,0.855,-35.503,-35.503,THR
8966,SM_25696,1781.1,0.797,-34.81,-34.81,THR
8967,SM_25696,1781.5,0.766,-35.433,-35.433,THR
8965,SM_25696,1846.3,2.173,22.186,22.186,SER
8966,SM_25696,1846.3,2.101,23.193,23.193,SER
8967,SM_25696,1846.9,2.038,22.125,22.125,SER
8965,SM_25696,1742.6,7.503,27.207,27.207,PRO
8966,SM_25696,1742.9,7.133,27.014,27.014,PRO
8967,SM_25696,1743.3,7.005,27.153,27.153,PRO
8965,SM_25696,2197,1.381,12.618,12.618,PHE
8966,SM_25696,2197,1.291,12.098,12.098,PHE
8967,SM_25696,2197.4,1.271,12.826,12.826,PHE
8965,SM_25696,1540.7,1.333,14.98,14.98,NLE
8966,SM_25696,1540.7,1.274,14.876,14.876,NLE
8967,SM_25696,1541.2,1.223,14.766,14.766,NLE
8965,SM_25696,1481.8,3.434,25.236,25.236,LEU
8966,SM_25696,1411.6,2.953,25.461,25.461,LEU
8967,SM_25696,1412,2.911,25.163,25.163,LEU
8965,SM_25696,1501.9,0.884,26.331,26.331,ILE
8966,SM_25696,1482,3.273,24.609,24.609,ILE
8967,SM_25696,1482.2,3.217,24.783,24.783,ILE
8965,SM_25696,1365,28.885,13.31,13.31,GLY
8966,SM_25696,1314.8,0.534,30.401,30.401,GLY
8967,SM_25696,1315.4,0.554,30.997,30.997,GLY
8965,SM_25696,2089.6,5.85,30.471,30.471,GLU
8966,SM_25696,2089.4,5.573,30.307,30.307,GLU
8967,SM_25696,2090,5.453,30.529,30.529,GLU
8965,SM_25696,1821.6,3.824,24.928,24.928,ASP
8966,SM_25696,1821.9,3.635,25.481,25.481,ASP
8967,SM_25696,1822.3,3.536,25.393,25.393,ASP
8965,SM_25696,1287,7.366,23.212,23.212,ALA
8966,SM_25696,1287.2,7.098,23.019,23.019,ALA
8967,SM_25696,1287.6,6.988,23.221,23.221,ALA
8968,SM_25740,1408,0.269,23.359,23.359,VAL
8969,SM_25740,1408.2,0.266,24.476,24.476,VAL
8970,SM_25740,1408.5,0.269,21.894,21.894,VAL
8968,SM_25740,1735.3,1.801,26.93,26.93,PRO
8969,SM_25740,1735.5,1.825,27.465,27.465,PRO
8970,SM_25740,1735.7,1.85,27.969,27.969,PRO
8968,SM_25740,1539.5,0.903,12.266,12.266,NLE
8969,SM_25740,1539.7,0.913,12.567,12.567,NLE
8970,SM_25740,1539.9,0.914,12.073,12.073,NLE
8968,SM_25740,1478.5,1.1,24.073,24.073,LEU
8969,SM_25740,1478.7,1.088,22.585,22.585,LEU
8970,SM_25740,1478.7,1.096,23.887,23.887,LEU
8968,SM_25740,1354.9,5.478,10.521,10.521,GLY
8969,SM_25740,1355.2,5.452,10.385,10.385,GLY
8970,SM_25740,1355.6,5.491,9.82,9.82,GLY
8968,SM_25740,2080,1.661,27.522,27.522,GLU
8969,SM_25740,2080,1.688,28.72,28.72,GLU
8970,SM_25740,2080.4,1.719,26.446,26.446,GLU
8968,SM_25740,1813.5,1.098,24.296,24.296,ASP
8969,SM_25740,1813.7,1.098,22.893,22.893,ASP
8970,SM_25740,1813.9,1.113,23.616,23.616,ASP
8968,SM_25740,1281.8,0.701,21.427,21.427,ALA
8969,SM_25740,1282,0.698,21.673,21.673,ALA
8970,SM_25740,1282.2,0.698,21.727,21.727,ALA
8972,SM_25742,1412.6,4.442,22.542,22.542,VAL
8973,SM_25742,1412.8,4.413,21.005,21.005,VAL
8974,SM_25742,1414.1,4.275,21.614,21.614,VAL
8972,SM_25742,1782.8,1.968,-8.982,-8.982,THR
8973,SM_25742,1783.2,1.993,-5.297,-5.297,THR
8974,SM_25742,1783.8,0.919,-37.375,-37.375,THR
8972,SM_25742,1849.4,3.03,21.029,21.029,SER
8973,SM_25742,1850.3,2.807,22.537,22.537,SER
8974,SM_25742,1850.5,2.625,15.242,15.242,SER
8972,SM_25742,1744.5,9.681,27.735,27.735,PRO
8973,SM_25742,1745.4,8.702,27.676,27.676,PRO
8974,SM_25742,1746,8.307,27.309,27.309,PRO
8972,SM_25742,2198.1,1.669,12.688,12.688,PHE
8973,SM_25742,2198.7,1.471,12.796,12.796,PHE
8974,SM_25742,2199.5,1.397,14.062,14.062,PHE
8972,SM_25742,1540.3,1.112,7.994,7.994,NLE
8973,SM_25742,1541,0.823,13.69,13.69,NLE
8974,SM_25742,1541.8,0.79,12.92,12.92,NLE
8972,SM_25742,1482.6,4.038,25.381,25.381,LEU
8973,SM_25742,1483.1,3.681,25.798,25.798,LEU
8974,SM_25742,1484.1,3.542,26.098,26.098,LEU
8972,SM_25742,1502.3,1.058,26.017,26.017,ILE
8973,SM_25742,1502.9,0.962,26.72,26.72,ILE
8974,SM_25742,1503.8,0.942,26.94,26.94,ILE
8972,SM_25742,1369.2,37.558,11.619,11.619,GLY
8973,SM_25742,1369,34.996,11.725,11.725,GLY
8974,SM_25742,1370.2,33.928,11.852,11.852,GLY
8972,SM_25742,2091.7,7.012,30.304,30.304,GLU
8973,SM_25742,2092.3,6.315,29.688,29.688,GLU
8974,SM_25742,2092.9,6.08,30.213,30.213,GLU
8972,SM_25742,1824.4,4.536,25.514,25.514,ASP
8973,SM_25742,1825,4.086,26.006,26.006,ASP
8974,SM_25742,1825.4,3.856,22.37,22.37,ASP
8972,SM_25742,1288.9,10.141,23.047,23.047,ALA
8973,SM_25742,1289.3,9.3,23.205,23.205,ALA
8974,SM_25742,1290.4,8.843,23.155,23.155,ALA
8958,SM_25896,1412.8,3.323,26.572,26.572,VAL
8959,SM_25896,1412.6,3.281,26.31,26.31,VAL
8960,SM_25896,1412.8,3.603,24.651,24.651,VAL
8958,SM_25896,1743.9,11.298,27.032,27.032,PRO
8959,SM_25896,1744.1,11.039,26.677,26.677,PRO
8960,SM_25896,1744.1,11.193,26.857,26.857,PRO
8958,SM_25896,1540.5,1.425,9.109,9.109,NLE
8959,SM_25896,1540.3,1.37,9.135,9.135,NLE
8960,SM_25896,1540.5,1.379,8.724,8.724,NLE
8958,SM_25896,1482.2,3.93,25.574,25.574,LEU
8959,SM_25896,1482,3.81,25.493,25.493,LEU
8960,SM_25896,1482.2,3.84,25.122,25.122,LEU
8958,SM_25896,1370,45.754,9.64,9.64,GLY
8959,SM_25896,1369.6,44.465,9.51,9.51,GLY
8960,SM_25896,1369.8,44.563,9.6,9.6,GLY
8958,SM_25896,2090.8,8,31.612,31.612,GLU
8959,SM_25896,2090.8,7.862,31.502,31.502,GLU
8960,SM_25896,2091,7.919,31.574,31.574,GLU
8958,SM_25896,1823.1,4.99,24.536,24.536,ASP
8959,SM_25896,1822.9,4.847,24.873,24.873,ASP
8960,SM_25896,1823.1,4.897,24.333,24.333,ASP
8958,SM_25896,1289.1,11.737,23.576,23.576,ALA
8959,SM_25896,1288.9,11.53,23.375,23.375,ALA
8960,SM_25896,1289.1,11.527,23.495,23.495,ALA
8975,SM_27370,1413.5,4.272,23.029,23.029,VAL
8976,SM_27370,1413.7,3.231,21.621,21.621,VAL
8977,SM_27370,1413.5,4.924,21.478,21.478,VAL
8975,SM_27370,1783,1.803,-0.334,-0.334,THR
8976,SM_27370,1783.2,1.627,-1.193,-1.193,THR
8977,SM_27370,1783,0.785,-27.556,-27.556,THR
8975,SM_27370,1849.7,2.605,21.047,21.047,SER
8976,SM_27370,1849.7,2.47,20.532,20.532,SER
8977,SM_27370,1849.4,2.338,14.018,14.018,SER
8975,SM_27370,1745.2,8.019,26.867,26.867,PRO
8976,SM_27370,1745.4,7.645,26.878,26.878,PRO
8977,SM_27370,1745.2,7.401,27.116,27.116,PRO
8975,SM_27370,2198.5,1.262,12.495,12.495,PHE
8976,SM_27370,2198.7,1.188,12.145,12.145,PHE
8977,SM_27370,2198.5,1.161,14.143,14.143,PHE
8975,SM_27370,1541.6,3.459,17.525,17.525,NLE
8976,SM_27370,1542,0.906,14.188,14.188,NLE
8977,SM_27370,1541.8,3.245,16.493,16.493,NLE
8975,SM_27370,1483.3,5.917,22.575,22.575,LEU
8976,SM_27370,1483.5,2.975,24.882,24.882,LEU
8977,SM_27370,1483.3,4.594,22.288,22.288,LEU
8975,SM_27370,1503.1,1.416,23.818,23.818,ILE
8976,SM_27370,1503.5,0.783,27.156,27.156,ILE
8977,SM_27370,1503.3,1.31,22.915,22.915,ILE
8975,SM_27370,1370.8,38.004,12.694,12.694,GLY
8976,SM_27370,1370.8,34.712,11.982,11.982,GLY
8977,SM_27370,1370.6,35.348,12.814,12.814,GLY
8975,SM_27370,2092.1,6.259,27.554,27.554,GLU
8976,SM_27370,2092.1,5.947,27.454,27.454,GLU
8977,SM_27370,2092.1,5.347,29.005,29.005,GLU
8975,SM_27370,1823.9,3.579,27.15,27.15,ASP
8976,SM_27370,1824.2,3.408,26.156,26.156,ASP
8977,SM_27370,1823.9,3.248,22.905,22.905,ASP
8975,SM_27370,1289.9,9.309,22.968,22.968,ALA
8976,SM_27370,1290.4,8.872,22.484,22.484,ALA
8977,SM_27370,1290.2,8.609,22.7,22.7,ALA
