Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID
9775,NM_1995,1806.6,3.764,-4.325,-4.325,THR
9766,NM_2027,1853.4,9.428,24.009,24.009,ASP
9767,NM_2027,1854,9.408,23.15,23.15,ASP
9768,NM_2027,1853.4,9.26,23.257,23.257,ASP
9766,NM_2027,2118,15.327,29.162,29.162,GLU
9767,NM_2027,2118.4,15.099,28.857,28.857,GLU
9768,NM_2027,2118,14.421,29.275,29.275,GLU
9766,NM_2027,1519,1.728,29.162,29.162,ILE
9767,NM_2027,1519.4,1.731,28.804,28.804,ILE
9768,NM_2027,1519,1.708,28.384,28.384,ILE
9766,NM_2027,1557.7,3.215,13.291,13.291,NLE
9767,NM_2027,1558.3,3.232,13.528,13.528,NLE
9768,NM_2027,1557.9,3.485,11.965,11.965,NLE
9766,NM_2027,2214.8,3.295,12.485,12.485,PHE
9767,NM_2027,2215.2,3.226,12.775,12.775,PHE
9768,NM_2027,2214.8,3.222,13.453,13.453,PHE
9766,NM_2027,1772.1,20.285,28.609,28.609,PRO
9767,NM_2027,1772.5,19.805,28.386,28.386,PRO
9768,NM_2027,1772.1,19.273,28.544,28.544,PRO
9766,NM_2027,1882.9,9.189,16.24,16.24,SER
9767,NM_2027,1883.3,8.972,14.663,14.663,SER
9768,NM_2027,1882.7,8.9,16.828,16.828,SER
9766,NM_2027,1806.4,4.024,-12.391,-12.391,THR
9767,NM_2027,1807,3.954,-12.816,-12.816,THR
9768,NM_2027,1806.6,3.963,-10.513,-10.513,THR
9763,NM_2032,1855.7,11.72,25.208,25.208,ASP
9764,NM_2032,1857,11.096,23.271,23.271,ASP
9765,NM_2032,1854.9,10.629,23.997,23.997,ASP
9763,NM_2032,2120.7,19.721,29.132,29.132,GLU
9764,NM_2032,2120.9,18.158,28.324,28.324,GLU
9765,NM_2032,2118.8,16.967,28.711,28.711,GLU
9763,NM_2032,1520.1,2.649,26.484,26.484,ILE
9764,NM_2032,1521.3,2.119,28.135,28.135,ILE
9765,NM_2032,1519.4,1.952,28.17,28.17,ILE
9763,NM_2032,1558.7,5.461,11.91,11.91,NLE
9764,NM_2032,1559.8,3.695,12.995,12.995,NLE
9765,NM_2032,1557.9,3.371,12.293,12.293,NLE
9763,NM_2032,2216.2,4.313,13.811,13.811,PHE
9764,NM_2032,2216.9,3.93,12.767,12.767,PHE
9765,NM_2032,2215,3.596,12.488,12.488,PHE
9763,NM_2032,1774,25.342,27.836,27.836,PRO
9764,NM_2032,1774.8,23.523,27.046,27.046,PRO
9765,NM_2032,1772.9,22.08,26.805,26.805,PRO
9763,NM_2032,1885.6,9.841,15.932,15.932,SER
9764,NM_2032,1886.2,10.009,16.198,16.198,SER
9765,NM_2032,1884.3,9.993,16.063,16.063,SER
9763,NM_2032,1807.9,4.23,-18.579,-18.579,THR
9764,NM_2032,1808.7,4.367,-14.629,-14.629,THR
9765,NM_2032,1806.8,4.276,-12.425,-12.425,THR
9777,NM_2233,1845.3,3.443,26.524,26.524,ASP
9778,NM_2233,1850.9,7.011,23.208,23.208,ASP
9779,NM_2233,1851.3,7.375,23.754,23.754,ASP
9777,NM_2233,2110.7,6.315,28.749,28.749,GLU
9778,NM_2233,2114.9,11.033,29.038,29.038,GLU
9779,NM_2233,2115.7,11.593,29.727,29.727,GLU
9777,NM_2233,1515.3,0.313,18.629,18.629,ILE
9778,NM_2233,1516.5,0.993,29.205,29.205,ILE
9779,NM_2233,1517.1,1.066,28.602,28.602,ILE
9777,NM_2233,1554.5,1.445,11.928,11.928,NLE
9778,NM_2233,1556,2.254,17.486,17.486,NLE
9779,NM_2233,1556.6,2.424,16.967,16.967,NLE
9777,NM_2233,2212.3,1.249,15.783,15.783,PHE
9778,NM_2233,2213.5,1.956,16.554,16.554,PHE
9779,NM_2233,2210.6,2.046,18.175,18.175,PHE
9777,NM_2233,1761.2,6.16,28.152,28.152,PRO
9778,NM_2233,1765,8.86,29.392,29.392,PRO
9779,NM_2233,1765.6,9.366,29.908,29.908,PRO
9777,NM_2233,1873.1,2.698,17.501,17.501,SER
9778,NM_2233,1879.3,6.66,16.207,16.207,SER
9779,NM_2233,1880,6.887,16.681,16.681,SER
9777,NM_2233,1802.2,1.117,-14.386,-14.386,THR
9778,NM_2233,1804.3,2.558,-5.383,-5.383,THR
9779,NM_2233,1804.9,2.685,-5.965,-5.965,THR
9770,NM_2235,1852.6,8.856,22.106,22.106,ASP
9771,NM_2235,1852.4,8.39,21.752,21.752,ASP
9772,NM_2235,1852.2,7.965,22.022,22.022,ASP
9770,NM_2235,2117.2,13.038,28.642,28.642,GLU
9771,NM_2235,2116.8,12.371,28.65,28.65,GLU
9772,NM_2235,2116.8,11.536,29.022,29.022,GLU
9770,NM_2235,1518.4,1.494,26.578,26.578,ILE
9771,NM_2235,1518.2,1.434,27.279,27.279,ILE
9772,NM_2235,1518.2,1.348,27.785,27.785,ILE
9770,NM_2235,1557.3,2.772,13.156,13.156,NLE
9771,NM_2235,1557.3,2.844,12.825,12.825,NLE
9772,NM_2235,1557.1,2.364,14.773,14.773,NLE
9770,NM_2235,2214.6,2.888,12.729,12.729,PHE
9771,NM_2235,2214.6,2.686,11.679,11.679,PHE
9772,NM_2235,2214.4,2.216,12.816,12.816,PHE
9770,NM_2235,1770.4,16.719,26.618,26.618,PRO
9771,NM_2235,1770.2,15.703,26.08,26.08,PRO
9772,NM_2235,1770,14.61,26.433,26.433,PRO
9770,NM_2235,1881.6,8.59,14.707,14.707,SER
9771,NM_2235,1881.6,8.503,15.754,15.754,SER
9772,NM_2235,1881.2,8.025,16.259,16.259,SER
9770,NM_2235,1805.8,3.756,-5.531,-5.531,THR
9771,NM_2235,1805.6,3.7,-3.482,-3.482,THR
9772,NM_2235,1805.6,3.611,-1.054,-1.054,THR
