Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID
11890,12AA,1518.2,2.628,-0.019,-0.019,VAL
11897,12AA,1528.8,3.338,0.587,0.587,VAL
11898,12AA,1528.6,3.363,1.075,1.075,VAL
11884,UA_11774,1389.6,24.382,23.601,23.601,ALA
11885,UA_11774,1391.3,25.14,23.674,23.674,ALA
11886,UA_11774,1392.1,24.768,23.631,23.631,ALA
11884,UA_11774,1998.2,9.116,25.378,25.378,ASP
11885,UA_11774,2001,9.061,25.82,25.82,ASP
11886,UA_11774,2002.8,8.794,25.57,25.57,ASP
11884,UA_11774,2209.1,12.83,27.597,27.597,GLU
11885,UA_11774,2210.6,13.71,27.844,27.844,GLU
11886,UA_11774,2211.6,13.479,28.326,28.326,GLU
11884,UA_11774,1475.3,81.169,9.691,9.691,GLY
11885,UA_11774,1477,84.547,10.038,10.038,GLY
11886,UA_11774,1478,84.239,10.162,10.162,GLY
11884,UA_11774,1597.2,1.244,29.248,29.248,ILE
11885,UA_11774,1598.9,1.286,29.925,29.925,ILE
11886,UA_11774,1599.7,1.27,28.739,28.739,ILE
11884,UA_11774,1578.8,4.942,26.39,26.39,LEU
11885,UA_11774,1580.5,4.967,26.455,26.455,LEU
11886,UA_11774,1581.3,4.853,25.961,25.961,LEU
11884,UA_11774,1635.4,2.113,14.453,14.453,NLE
11885,UA_11774,1637.1,2.138,14.933,14.933,NLE
11886,UA_11774,1638.1,2.09,14.038,14.038,NLE
11884,UA_11774,2296.3,2.883,11.39,11.39,PHE
11885,UA_11774,2297.7,2.783,10.828,10.828,PHE
11886,UA_11774,2298.8,2.592,9.274,9.274,PHE
11884,UA_11774,1896.5,12.085,27.477,27.477,PRO
11885,UA_11774,1899.2,12.165,27.4,27.4,PRO
11886,UA_11774,1901.1,11.901,27.348,27.348,PRO
11884,UA_11774,2029.6,7.304,15.735,15.735,SER
11885,UA_11774,2032.3,7.353,16.322,16.322,SER
11886,UA_11774,2033.8,7.25,16.241,16.241,SER
11884,UA_11774,1943.1,2.848,-22.44,-22.44,THR
11885,UA_11774,1946,2.505,-30.445,-30.445,THR
11886,UA_11774,1947.9,2.361,-31.331,-31.331,THR
11884,UA_11774,1511.1,5.783,25.839,25.839,VAL
11885,UA_11774,1512.7,6.485,26.042,26.042,VAL
11886,UA_11774,1513.6,6.558,25.474,25.474,VAL
11887,UA_11816,1394.7,22.036,23.797,23.797,ALA
11888,UA_11816,1397.4,22.914,24.03,24.03,ALA
11889,UA_11816,1402,22.342,23.922,23.922,ALA
11887,UA_11816,2007.2,8.453,23.497,23.497,ASP
11888,UA_11816,2012.7,8.821,20.324,20.324,ASP
11889,UA_11816,2020.2,8.525,23.511,23.511,ASP
11887,UA_11816,2213.7,11.025,27.66,27.66,GLU
11888,UA_11816,2216.7,11.44,27.101,27.101,GLU
11889,UA_11816,2221,11.095,28.001,28.001,GLU
11887,UA_11816,1477.8,68.927,10.889,10.889,GLY
11888,UA_11816,1481,71.892,10.806,10.806,GLY
11889,UA_11816,1484.9,70.182,10.886,10.886,GLY
11887,UA_11816,1584.6,6,25.862,25.862,ILE
11888,UA_11816,1587.1,6.226,25.875,25.875,ILE
11889,UA_11816,1591.3,6.081,26.673,26.673,ILE
11887,UA_11816,1545.6,0.757,20.655,20.655,LEU
11888,UA_11816,1548.3,0.776,19.241,19.241,LEU
11889,UA_11816,1553.1,0.735,18.272,18.272,LEU
11887,UA_11816,1641.7,2.14,9.635,9.635,NLE
11888,UA_11816,1644.8,2.224,9.677,9.677,NLE
11889,UA_11816,1649.6,2.146,10.186,10.186,NLE
11887,UA_11816,2301.9,2.494,10.528,10.528,PHE
11888,UA_11816,2304.4,2.543,10.434,10.434,PHE
11889,UA_11816,2308.4,2.445,11.449,11.449,PHE
11887,UA_11816,1898.6,5.5,27.719,27.719,PRO
11888,UA_11816,1903.8,5.679,27.98,27.98,PRO
11889,UA_11816,1911.7,5.505,27.813,27.813,PRO
11887,UA_11816,2037.1,6.67,17.051,17.051,SER
11888,UA_11816,2042.1,7.026,12.084,12.084,SER
11889,UA_11816,2048.8,6.829,16.917,16.917,SER
11887,UA_11816,1952.3,2.357,-28.766,-28.766,THR
11888,UA_11816,1957.9,2.43,-29.205,-29.205,THR
11889,UA_11816,1966.3,2.357,-28.092,-28.092,THR
11887,UA_11816,1516.3,7.476,25.579,25.579,VAL
11888,UA_11816,1519.2,7.792,25.4,25.4,VAL
11889,UA_11816,1523.8,7.626,25.508,25.508,VAL
11880,UA_35437,1377.7,23.511,24.27,24.27,ALA
11881,UA_35437,1381.1,23.584,24.422,24.422,ALA
11882,UA_35437,1385.3,18.212,24.432,24.432,ALA
11880,UA_35437,1975.7,8.796,24.378,24.378,ASP
11881,UA_35437,1981.9,8.72,24.444,24.444,ASP
11882,UA_35437,1989.3,6.706,24.49,24.49,ASP
11880,UA_35437,2196,12.576,28.174,28.174,GLU
11881,UA_35437,2199.5,12.564,28.134,28.134,GLU
11882,UA_35437,2203.1,9.731,28.231,28.231,GLU
11880,UA_35437,1463.8,76.816,9.185,9.185,GLY
11881,UA_35437,1467,77.105,9.258,9.258,GLY
11882,UA_35437,1468.6,60.584,9.361,9.361,GLY
11880,UA_35437,1585.7,1.108,29.561,29.561,ILE
11881,UA_35437,1589,1.113,29.182,29.182,ILE
11882,UA_35437,1593.6,0.873,29.139,29.139,ILE
11880,UA_35437,1567.7,4.64,27.27,27.27,LEU
11881,UA_35437,1570.8,4.546,26.94,26.94,LEU
11882,UA_35437,1574.8,3.458,27.199,27.199,LEU
11880,UA_35437,1622.9,2.032,13.518,13.518,NLE
11881,UA_35437,1626.4,2.037,13.416,13.416,NLE
11882,UA_35437,1631.7,1.493,10.558,10.558,NLE
11880,UA_35437,2284.6,2.523,10.899,10.899,PHE
11881,UA_35437,2287.7,2.471,11.125,11.125,PHE
11882,UA_35437,2292.1,1.852,11.598,11.598,PHE
11880,UA_35437,1878.7,15.078,27.882,27.882,PRO
11881,UA_35437,1884.1,15.02,27.703,27.703,PRO
11882,UA_35437,1890.8,11.152,28.205,28.205,PRO
11880,UA_35437,2009.1,6.774,15.605,15.605,SER
11881,UA_35437,2014.8,6.743,15.749,15.749,SER
11882,UA_35437,2021,5.267,16.36,16.36,SER
11880,UA_35437,1922,3.149,-22.226,-22.226,THR
11881,UA_35437,1927.8,3.153,-21.648,-21.648,THR
11882,UA_35437,1936.2,1.868,-36.201,-36.201,THR
11880,UA_35437,1499.4,5.61,27.058,27.058,VAL
11881,UA_35437,1502.5,5.601,26.699,26.699,VAL
11882,UA_35437,1506.9,4.32,26.17,26.17,VAL
11877,UA_35445,1360.6,18.682,24.937,24.937,ALA
11878,UA_35445,1366.7,18.511,24.645,24.645,ALA
11879,UA_35445,1373.1,17.812,24.04,24.04,ALA
11877,UA_35445,1943.3,6.957,24.615,24.615,ASP
11878,UA_35445,1954.4,6.818,24.374,24.374,ASP
11879,UA_35445,1966.1,6.785,24.474,24.474,ASP
11877,UA_35445,2176.3,9.503,29.226,29.226,GLU
11878,UA_35445,2183,9.398,28.724,28.724,GLU
11879,UA_35445,2189.9,9.202,28.637,28.637,GLU
11877,UA_35445,1445.9,62.893,9.996,9.996,GLY
11878,UA_35445,1451.7,62.358,9.508,9.508,GLY
11879,UA_35445,1457.8,60.812,9.438,9.438,GLY
11877,UA_35445,1570.4,0.875,27.432,27.432,ILE
11878,UA_35445,1576.1,0.839,27.454,27.454,ILE
11879,UA_35445,1582.1,0.792,27.185,27.185,ILE
11877,UA_35445,1551.4,4.166,27.531,27.531,LEU
11878,UA_35445,1557.5,3.878,27.048,27.048,LEU
11879,UA_35445,1563.5,3.621,26.879,26.879,LEU
11877,UA_35445,1606.8,2.295,14.977,14.977,NLE
11878,UA_35445,1613.1,2.144,12.208,12.208,NLE
11879,UA_35445,1619.8,2.136,11.64,11.64,NLE
11877,UA_35445,2267.7,1.947,13.018,13.018,PHE
11878,UA_35445,2273.7,1.885,15.344,15.344,PHE
11879,UA_35445,2280,1.846,13.197,13.197,PHE
11877,UA_35445,1852.2,13.687,27.137,27.137,PRO
11878,UA_35445,1862,13.546,26.974,26.974,PRO
11879,UA_35445,1872.4,13.418,26.934,26.934,PRO
11877,UA_35445,1975.9,4.963,16.315,16.315,SER
11878,UA_35445,1987.4,4.909,16.549,16.549,SER
11879,UA_35445,1999.1,4.826,16.636,16.636,SER
11877,UA_35445,1892.5,1.85,-32.244,-32.244,THR
11878,UA_35445,1902.9,2.081,-24.143,-24.143,THR
11879,UA_35445,1914.2,1.757,-34.819,-34.819,THR
11877,UA_35445,1482.2,3.766,27.242,27.242,VAL
11878,UA_35445,1488.3,3.922,27.295,27.295,VAL
11879,UA_35445,1494.8,3.899,26.504,26.504,VAL
11891,UA_35446,1404.3,24.772,25.776,25.776,ALA
11892,UA_35446,1405.3,26.038,25.774,25.774,ALA
11893,UA_35446,1406.6,25.574,25.759,25.759,ALA
11891,UA_35446,2023.1,8.866,24.01,24.01,ASP
11892,UA_35446,2025.2,9.077,23.476,23.476,ASP
11893,UA_35446,2027.1,8.886,23.573,23.573,ASP
11891,UA_35446,2223.8,12.724,29.611,29.611,GLU
11892,UA_35446,2224.8,13.296,29.305,29.305,GLU
11893,UA_35446,2226.1,13.019,29.468,29.468,GLU
11891,UA_35446,1491.4,87.943,10.938,10.938,GLY
11892,UA_35446,1492.7,89.577,10.923,10.923,GLY
11893,UA_35446,1493.9,88.451,11.006,11.006,GLY
11891,UA_35446,1611.8,1.268,29.226,29.226,ILE
11892,UA_35446,1612.9,1.313,28.853,28.853,ILE
11893,UA_35446,1614.1,1.29,28.615,28.615,ILE
11891,UA_35446,1592,4.184,28.32,28.32,LEU
11892,UA_35446,1593,4.282,27.84,27.84,LEU
11893,UA_35446,1594.3,4.18,27.787,27.787,LEU
11891,UA_35446,1650.9,1.599,10.156,10.156,NLE
11892,UA_35446,1652.1,1.629,8.985,8.985,NLE
11893,UA_35446,1653.6,1.576,8.635,8.635,NLE
11891,UA_35446,2309.9,2.208,12.89,12.89,PHE
11892,UA_35446,2310.7,2.185,14.676,14.676,PHE
11893,UA_35446,2312,2.094,15.594,15.594,PHE
11891,UA_35446,1927.8,18.513,28.932,28.932,PRO
11892,UA_35446,1929.9,18.862,28.86,28.86,PRO
11893,UA_35446,1932,18.334,28.8,28.8,PRO
11891,UA_35446,2051.8,7.563,15.38,15.38,SER
11892,UA_35446,2053.6,7.939,15.41,15.41,SER
11893,UA_35446,2055.3,7.897,15.507,15.507,SER
11891,UA_35446,1970.9,3.35,-12.655,-12.655,THR
11892,UA_35446,1972.8,3.473,-11.578,-11.578,THR
11893,UA_35446,1975.1,3.451,-10.808,-10.808,THR
11891,UA_35446,1525.9,6.634,26.924,26.924,VAL
11892,UA_35446,1527.2,6.555,25.683,25.683,VAL
11893,UA_35446,1528.4,6.437,25.48,25.48,VAL
11894,UA_99693,1407.8,25.346,24.743,24.743,ALA
11895,UA_99693,1410.5,25.463,24.747,24.747,ALA
11896,UA_99693,1413,25.501,24.652,24.652,ALA
11894,UA_99693,2029.8,8.278,23.887,23.887,ASP
11895,UA_99693,2033.8,8.723,21.844,21.844,ASP
11896,UA_99693,2037.8,8.291,24.067,24.067,ASP
11894,UA_99693,2227.7,12.275,27.509,27.509,GLU
11895,UA_99693,2230.4,12.159,27.634,27.634,GLU
11896,UA_99693,2233,12.221,27.922,27.922,GLU
11894,UA_99693,1493.9,88.432,9.461,9.461,GLY
11895,UA_99693,1496.4,88.908,9.633,9.633,GLY
11896,UA_99693,1498.9,89.342,9.534,9.534,GLY
11894,UA_99693,1615.4,1.148,31.036,31.036,ILE
11895,UA_99693,1618.1,1.151,30.693,30.693,ILE
11896,UA_99693,1620.8,1.16,30.852,30.852,ILE
11894,UA_99693,1595.5,4.251,27.944,27.944,LEU
11895,UA_99693,1598.2,4.279,27.732,27.732,LEU
11896,UA_99693,1600.5,4.321,27.711,27.711,LEU
11894,UA_99693,1655.3,1.91,15.135,15.135,NLE
11895,UA_99693,1658.2,1.688,8.372,8.372,NLE
11896,UA_99693,1661.1,1.921,15.407,15.407,NLE
11894,UA_99693,2313.4,2.247,13.314,13.314,PHE
11895,UA_99693,2315.9,2.229,13.331,13.331,PHE
11896,UA_99693,2318.2,2.266,15.562,15.562,PHE
11894,UA_99693,1928.7,10.788,28.906,28.906,PRO
11895,UA_99693,1933,10.777,28.935,28.935,PRO
11896,UA_99693,1937.6,10.815,28.931,28.931,PRO
11894,UA_99693,2058.9,7.412,18.939,18.939,SER
11895,UA_99693,2062.4,8.117,15.667,15.667,SER
11896,UA_99693,2066.2,7.416,18.421,18.421,SER
11894,UA_99693,1977.8,2.155,-33.503,-33.503,THR
11895,UA_99693,1982.2,2.924,-17.006,-17.006,THR
11896,UA_99693,1987.2,2.931,-17.113,-17.113,THR
11894,UA_99693,1529.5,5.896,24.514,24.514,VAL
11895,UA_99693,1532.4,5.904,24.535,24.535,VAL
11896,UA_99693,1534.9,5.924,24.26,24.26,VAL
