Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID
8922,SM_25696,1735.1,1.514,28.461,28.461,PRO
8923,SM_25696,1735.5,1.54,29.519,29.519,PRO
8924,SM_25696,1735.5,1.57,28.597,28.597,PRO
8922,SM_25696,1540.7,1.268,13.904,13.904,NLE
8923,SM_25696,1541.2,1.266,14.107,14.107,NLE
8924,SM_25696,1541.2,1.286,13.543,13.543,NLE
8922,SM_25696,1480.8,2.032,27.983,27.983,LEU
8923,SM_25696,1481.2,2.086,26.972,26.972,LEU
8924,SM_25696,1481.2,2.091,27.677,27.677,LEU
8922,SM_25696,1362.5,20.256,11.086,11.086,GLY
8923,SM_25696,1362.9,20.597,11.148,11.148,GLY
8924,SM_25696,1363.1,20.617,11.272,11.272,GLY
8922,SM_25696,2086.4,4.359,28.248,28.248,GLU
8923,SM_25696,2087.1,4.453,27.672,27.672,GLU
8924,SM_25696,2087.3,4.542,27.738,27.738,GLU
8922,SM_25696,1819.1,2.797,23.778,23.778,ASP
8923,SM_25696,1819.6,2.843,23.919,23.919,ASP
8924,SM_25696,1819.6,2.911,24.854,24.854,ASP
8922,SM_25696,1285.4,4.353,24.116,24.116,ALA
8923,SM_25696,1286,4.425,23.356,23.356,ALA
8924,SM_25696,1286,4.419,23.917,23.917,ALA
8919,SM_25702,1413,2.412,29.526,29.526,VAL
8920,SM_25702,1483.5,4.086,27.307,27.307,VAL
8921,SM_25702,1413.5,3.591,27.881,27.881,VAL
8919,SM_25702,1782.1,1.236,-31.492,-31.492,THR
8920,SM_25702,1782.8,1.333,-30.835,-30.835,THR
8921,SM_25702,1782.8,1.295,-31.952,-31.952,THR
8919,SM_25702,1849.7,3.485,22.462,22.462,SER
8920,SM_25702,1850.3,3.645,22.344,22.344,SER
8921,SM_25702,1850.1,3.506,22.709,22.709,SER
8919,SM_25702,1743.1,8.172,29.626,29.626,PRO
8920,SM_25702,1743.7,8.608,29.175,29.175,PRO
8921,SM_25702,1743.7,8.562,29.392,29.392,PRO
8919,SM_25702,2198.1,1.947,14.253,14.253,PHE
8920,SM_25702,2198.7,2.072,14,14,PHE
8921,SM_25702,2198.7,2.096,14.228,14.228,PHE
8919,SM_25702,1541.2,1.562,13.953,13.953,NLE
8920,SM_25702,1541.6,1.54,9.715,9.715,NLE
8921,SM_25702,1541.6,1.504,9.308,9.308,NLE
8919,SM_25702,1482.9,3.779,27.973,27.973,LEU
8920,SM_25702,1503.3,1.047,28.494,28.494,LEU
8921,SM_25702,1483.3,4.058,27.344,27.344,LEU
8919,SM_25702,1502.7,0.958,29.175,29.175,ILE
8920,SM_25702,1513,0.258,41.716,41.716,ILE
8921,SM_25702,1503.1,1.052,29.193,29.193,ILE
8919,SM_25702,1370.2,43.785,12.85,12.85,GLY
8920,SM_25702,1413.7,2.643,28.724,28.724,GLY
8921,SM_25702,1370.6,44.978,12.48,12.48,GLY
8919,SM_25702,2091.9,7.792,28.218,28.218,GLU
8920,SM_25702,2092.5,8.251,28.61,28.61,GLU
8921,SM_25702,2092.3,8.187,28.71,28.71,GLU
8919,SM_25702,1823.1,4.595,25.796,25.796,ASP
8920,SM_25702,1823.9,4.812,25.803,25.803,ASP
8921,SM_25702,1823.9,4.644,25.901,25.901,ASP
8919,SM_25702,1289.5,11.28,25.772,25.772,ALA
8920,SM_25702,1290.2,11.952,25.308,25.308,ALA
8921,SM_25702,1290.2,12.098,25.113,25.113,ALA
8929,SM_25711,1413.5,4.268,24.889,24.889,VAL
8930,SM_25711,1413.7,4.358,24.602,24.602,VAL
8931,SM_25711,1413.3,4.733,22.927,22.927,VAL
8929,SM_25711,1782.6,1.506,-27.513,-27.513,THR
8930,SM_25711,1782.8,1.449,-27.748,-27.748,THR
8931,SM_25711,1782.4,1.377,-29.511,-29.511,THR
8929,SM_25711,1850.9,4.225,16.88,16.88,SER
8930,SM_25711,1851.1,4.18,17.146,17.146,SER
8931,SM_25711,1850.7,4.108,17.21,17.21,SER
8929,SM_25711,1740.3,5.445,20.16,20.16,PRO
8930,SM_25711,1740.6,5.287,20.582,20.582,PRO
8931,SM_25711,1740.1,5.107,20.141,20.141,PRO
8929,SM_25711,2198.3,2.114,13.765,13.765,PHE
8930,SM_25711,2198.5,2.017,13.854,13.854,PHE
8931,SM_25711,2198.1,1.927,13.095,13.095,PHE
8929,SM_25711,1541.2,1.537,17.243,17.243,NLE
8930,SM_25711,1541.2,1.498,16.909,16.909,NLE
8931,SM_25711,1540.7,1.451,16.307,16.307,NLE
8929,SM_25711,1483.3,4.425,28.842,28.842,LEU
8930,SM_25711,1483.3,4.32,29.477,29.477,LEU
8931,SM_25711,1483.1,4.21,28.987,28.987,LEU
8929,SM_25711,1502.9,1.138,34.413,34.413,ILE
8930,SM_25711,1503.1,1.126,34.58,34.58,ILE
8931,SM_25711,1502.5,1.097,34.585,34.585,ILE
8929,SM_25711,1370.6,43.755,7.53,7.53,GLY
8930,SM_25711,1370.6,43.257,7.594,7.594,GLY
8931,SM_25711,1370.4,42.597,7.517,7.517,GLY
8929,SM_25711,2092.5,8.111,29.441,29.441,GLU
8930,SM_25711,2092.7,7.877,29.2,29.2,GLU
8931,SM_25711,2092.3,7.565,29.247,29.247,GLU
8929,SM_25711,1824.4,5.309,25.003,25.003,ASP
8930,SM_25711,1824.8,5.15,24.693,24.693,ASP
8931,SM_25711,1824.4,4.988,24.904,24.904,ASP
8929,SM_25711,1289.9,13.161,23.778,23.778,ALA
8930,SM_25711,1290.2,13.002,23.736,23.736,ALA
8931,SM_25711,1289.7,12.78,23.781,23.781,ALA
8926,SM_25744,1409.7,1.436,26.26,26.26,VAL
8927,SM_25744,1410.1,0.969,28.964,28.964,VAL
8928,SM_25744,1409.5,1.443,24.98,24.98,VAL
8926,SM_25744,1736,2.171,29.4,29.4,PRO
8927,SM_25744,1736.2,2.158,28.859,28.859,PRO
8928,SM_25744,1735.7,2.174,29.979,29.979,PRO
8926,SM_25744,1539.5,0.765,13.564,13.564,NLE
8927,SM_25744,1539.7,0.763,13.208,13.208,NLE
8928,SM_25744,1539.1,0.767,13.938,13.938,NLE
8926,SM_25744,1479.9,1.94,27.791,27.791,LEU
8927,SM_25744,1480.1,1.954,27.298,27.298,LEU
8928,SM_25744,1479.7,1.969,27.935,27.935,LEU
8926,SM_25744,1360.4,17.062,8.844,8.844,GLY
8927,SM_25744,1360.8,17.167,8.768,8.768,GLY
8928,SM_25744,1360.2,17.343,8.716,8.716,GLY
8926,SM_25744,2085.2,3.819,29.706,29.706,GLU
8927,SM_25744,2085.4,3.796,30.008,30.008,GLU
8928,SM_25744,2084.8,3.858,29.728,29.728,GLU
8926,SM_25744,1818.1,2.693,25.497,25.497,ASP
8927,SM_25744,1818.5,2.7,25.257,25.257,ASP
8928,SM_25744,1817.9,2.727,25.579,25.579,ASP
8926,SM_25744,1284.5,3.816,24.192,24.192,ALA
8927,SM_25744,1284.9,3.845,24.49,24.49,ALA
8928,SM_25744,1284.3,3.863,24.752,24.752,ALA
8943,SM_25894,1411.6,2.689,22.919,22.919,VAL
8944,SM_25894,1411.8,2.418,23.838,23.838,VAL
8945,SM_25894,1411.4,2.564,22.986,22.986,VAL
8943,SM_25894,1736.8,1.613,25.245,25.245,PRO
8944,SM_25894,1736.8,1.603,28.719,28.719,PRO
8945,SM_25894,1736.6,1.501,25.097,25.097,PRO
8943,SM_25894,1540.7,0.721,14.275,14.275,NLE
8944,SM_25894,1541,0.698,13.884,13.884,NLE
8945,SM_25894,1540.5,0.665,14.149,14.149,NLE
8943,SM_25894,1482,2.487,27.057,27.057,LEU
8944,SM_25894,1482.2,2.429,27.368,27.368,LEU
8945,SM_25894,1481.8,2.342,27.182,27.182,LEU
8943,SM_25894,1362.5,18.133,11.717,11.717,GLY
8944,SM_25894,1362.5,17.984,11.784,11.784,GLY
8945,SM_25894,1362.3,17.356,11.799,11.799,GLY
8943,SM_25894,2088.7,4.163,28.301,28.301,GLU
8944,SM_25894,2089,4.105,27.272,27.272,GLU
8945,SM_25894,2088.5,3.79,27.839,27.839,GLU
8943,SM_25894,1821.4,2.943,26.345,26.345,ASP
8944,SM_25894,1821.4,2.886,27.32,27.32,ASP
8945,SM_25894,1821.2,2.771,26.646,26.646,ASP
8943,SM_25894,1287,5.036,23.285,23.285,ALA
8944,SM_25894,1287,4.998,23.622,23.622,ALA
8945,SM_25894,1286.6,4.842,23.905,23.905,ALA
