Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID
11847,12AA,1458,2.445,1.708,1.708,VAL
11848,12AA,1457.6,2.427,1.757,1.757,VAL
11841,UA_28932,1338,17.05,27.332,27.332,ALA
11842,UA_28932,1335.1,9.754,27.403,27.403,ALA
11843,UA_28932,1334.3,7.585,27.443,27.443,ALA
11841,UA_28932,1903.2,6.433,27.15,27.15,ASP
11842,UA_28932,1897.3,3.517,27.514,27.514,ASP
11843,UA_28932,1896,2.743,26.726,26.726,ASP
11841,UA_28932,2152.1,10.214,31.017,31.017,GLU
11842,UA_28932,2146.8,5.706,31.023,31.023,GLU
11843,UA_28932,2145.6,4.408,30.414,30.414,GLU
11841,UA_28932,1422.2,54.937,11.562,11.562,GLY
11842,UA_28932,1414.7,32.557,11.918,11.918,GLY
11843,UA_28932,1412.6,25.46,12.164,12.164,GLY
11841,UA_28932,1549.3,1.211,32.159,32.159,ILE
11842,UA_28932,1547.9,0.703,32.238,32.238,ILE
11843,UA_28932,1547.6,0.559,32.338,32.338,ILE
11841,UA_28932,1529.3,5.22,30.758,30.758,LEU
11842,UA_28932,1526.5,2.953,30.461,30.461,LEU
11843,UA_28932,1525.9,2.288,30.022,30.022,LEU
11841,UA_28932,1584.6,1.862,11.157,11.157,NLE
11842,UA_28932,1583.2,0.961,14.292,14.292,NLE
11843,UA_28932,1583.4,0.731,13.451,13.451,NLE
11841,UA_28932,2246.8,2.076,12.447,12.447,PHE
11842,UA_28932,2244.5,1.058,12.442,12.442,PHE
11843,UA_28932,2244,0.807,13.205,13.205,PHE
11841,UA_28932,1813.7,9.895,30.977,30.977,PRO
11842,UA_28932,1808.9,5.51,30.392,30.392,PRO
11843,UA_28932,1807.6,4.322,30.693,30.693,PRO
11841,UA_28932,1934.5,4.963,18.791,18.791,SER
11842,UA_28932,1927.6,2.786,20.687,20.687,SER
11843,UA_28932,1925.9,2.195,19.916,19.916,SER
11841,UA_28932,1854.9,1.739,-38.428,-38.428,THR
11842,UA_28932,1852.2,0.913,-37.687,-37.687,THR
11843,UA_28932,1851.9,0.703,-37.727,-37.727,THR
11841,UA_28932,1460.5,4.5,29.854,29.854,VAL
11842,UA_28932,1457.8,2.642,28.476,28.476,VAL
11843,UA_28932,1434.6,0.544,22.148,22.148,VAL
11830,UA_85207,1330.5,4.453,24.469,24.469,ALA
11831,UA_85207,1334,8.861,24.702,24.702,ALA
11832,UA_85207,1330.1,3.982,23.921,23.921,ALA
11830,UA_85207,1888.3,1.745,23.336,23.336,ASP
11831,UA_85207,1894.6,3.54,23.439,23.439,ASP
11832,UA_85207,1887.7,1.525,22.979,22.979,ASP
11830,UA_85207,2139.7,2.521,28.36,28.36,GLU
11831,UA_85207,2145.4,5.22,28.531,28.531,GLU
11832,UA_85207,2139.1,2.21,28.064,28.064,GLU
11830,UA_85207,1406.6,15.753,10.396,10.396,GLY
11831,UA_85207,1414.5,31.13,10.257,10.257,GLY
11832,UA_85207,1405.5,14.317,10.468,10.468,GLY
11830,UA_85207,1523,1.395,26.697,26.697,ILE
11831,UA_85207,1525.7,2.826,26.659,26.659,ILE
11832,UA_85207,1522.6,1.24,26.693,26.693,ILE
11830,UA_85207,1454,1.027,26.39,26.39,LEU
11831,UA_85207,1456.9,2.028,26.804,26.804,LEU
11832,UA_85207,1453.6,0.693,26.597,26.597,LEU
11830,UA_85207,1581.5,0.586,13.375,13.375,NLE
11831,UA_85207,1583,1.221,14.533,14.533,NLE
11832,UA_85207,1581.1,0.515,13.996,13.996,NLE
11830,UA_85207,2240.9,0.614,13.29,13.29,PHE
11831,UA_85207,2243.4,1.265,12.056,12.056,PHE
11832,UA_85207,2240.5,0.523,13.806,13.806,PHE
11830,UA_85207,1803.3,3.893,27.805,27.805,PRO
11831,UA_85207,1809.5,7.724,28.742,28.742,PRO
11832,UA_85207,1802.4,3.473,27.829,27.829,PRO
11830,UA_85207,1917.2,1.063,10.993,10.993,SER
11831,UA_85207,1924.1,2.499,16.198,16.198,SER
11832,UA_85207,1916.3,0.916,12.256,12.256,SER
11830,UA_85207,1846.9,0.419,-33.184,-33.184,THR
11831,UA_85207,1849.7,0.851,-34.512,-34.512,THR
11832,UA_85207,1846.7,0.356,-33.882,-33.882,THR
11830,UA_85207,1433.3,0.346,23.191,23.191,VAL
11831,UA_85207,1433.9,0.663,24.435,24.435,VAL
11832,UA_85207,1433.3,0.326,18.576,18.576,VAL
11844,UA_85208,1332.4,3.532,22.848,22.848,ALA
11845,UA_85208,1334.3,5.815,23.889,23.889,ALA
11846,UA_85208,1334,5.861,23.648,23.648,ALA
11844,UA_85208,1891.9,1.275,21.784,21.784,ASP
11845,UA_85208,1895.4,2.164,22.77,22.77,ASP
11846,UA_85208,1895.6,2.185,22.889,22.889,ASP
11844,UA_85208,2141.6,1.637,24.784,24.784,GLU
11845,UA_85208,2144.8,2.84,26.217,26.217,GLU
11846,UA_85208,2144.5,2.849,25.535,25.535,GLU
11844,UA_85208,1407.2,12.54,10.04,10.04,GLY
11845,UA_85208,1411.4,20.439,9.835,9.835,GLY
11846,UA_85208,1411.2,20.604,9.826,9.826,GLY
11844,UA_85208,1547.9,0.255,29.048,29.048,ILE
11845,UA_85208,1548.1,0.412,26.748,26.748,ILE
11846,UA_85208,1547.9,0.411,27.147,27.147,ILE
11844,UA_85208,1524.9,0.996,25.007,25.007,LEU
11845,UA_85208,1526.1,1.708,25.349,25.349,LEU
11846,UA_85208,1525.7,1.716,25.714,25.714,LEU
11844,UA_85208,1583.2,0.331,13.004,13.004,NLE
11845,UA_85208,1583.8,0.589,13.371,13.371,NLE
11846,UA_85208,1583.6,0.59,12.796,12.796,NLE
11844,UA_85208,2243,0.32,8.867,8.867,PHE
11845,UA_85208,2244,0.571,10.719,10.719,PHE
11846,UA_85208,2243.8,0.572,11.097,11.097,PHE
11844,UA_85208,1802.6,1.395,26.793,26.793,PRO
11845,UA_85208,1805.3,2.339,27.189,27.189,PRO
11846,UA_85208,1805.3,2.343,27.533,27.533,PRO
11844,UA_85208,1921.1,0.815,8.732,8.732,SER
11845,UA_85208,1925.1,1.761,16.941,16.941,SER
11846,UA_85208,1925.3,1.77,17.818,17.818,SER
11844,UA_85208,1850.9,0.335,-24.324,-24.324,THR
11845,UA_85208,1852.4,0.569,-31.348,-31.348,THR
11846,UA_85208,1852.4,0.574,-32.337,-32.337,THR
11844,UA_85208,1455.9,1.077,19.575,19.575,VAL
11845,UA_85208,1435.8,0.479,11.572,11.572,VAL
11846,UA_85208,1435.6,0.477,11.127,11.127,VAL
11834,UA_85212,1330.9,4.313,23.415,23.415,ALA
11835,UA_85212,1330.5,3.871,23.163,23.163,ALA
11836,UA_85212,1329,2.772,23.445,23.445,ALA
11834,UA_85212,1888.5,1.573,22.903,22.903,ASP
11835,UA_85212,1888.3,1.438,22.688,22.688,ASP
11836,UA_85212,1885.8,0.967,22.989,22.989,ASP
11834,UA_85212,2139.5,2.14,28.051,28.051,GLU
11835,UA_85212,2139.1,2.01,27.662,27.662,GLU
11836,UA_85212,2136.6,1.273,27.504,27.504,GLU
11834,UA_85212,1406.6,15.439,7.901,7.901,GLY
11835,UA_85212,1405.5,13.952,8.048,8.048,GLY
11836,UA_85212,1402.6,10.054,8.071,8.071,GLY
11834,UA_85212,1545.8,0.22,16.709,16.709,ILE
11835,UA_85212,1545.8,0.258,30.47,30.47,ILE
11834,UA_85212,1523,1.115,25.949,25.949,LEU
11835,UA_85212,1522.6,1,27.245,27.245,LEU
11836,UA_85212,1521.7,0.696,26.197,26.197,LEU
11834,UA_85212,1581.5,0.503,15.669,15.669,NLE
11835,UA_85212,1581.3,0.448,16.63,16.63,NLE
11836,UA_85212,1580.5,0.306,15.109,15.109,NLE
11834,UA_85212,2240.9,0.459,11.694,11.694,PHE
11835,UA_85212,2240.9,0.427,11.204,11.204,PHE
11836,UA_85212,2240.3,0.269,14.495,14.495,PHE
11834,UA_85212,1803.3,3.653,26.071,26.071,PRO
11835,UA_85212,1802.8,3.31,26.824,26.824,PRO
11836,UA_85212,1800.5,2.299,25.406,25.406,PRO
11834,UA_85212,1917.4,0.999,11.08,11.08,SER
11835,UA_85212,1917.2,0.916,10.1,10.1,SER
11836,UA_85212,1914.6,0.611,11.64,11.64,SER
11834,UA_85212,1847.4,0.394,-31.757,-31.757,THR
11835,UA_85212,1847.4,0.356,-29.691,-29.691,THR
11836,UA_85212,1846.3,0.239,-25.191,-25.191,THR
11834,UA_85212,1454,0.712,25.383,25.383,VAL
11835,UA_85212,1453.8,0.64,25.547,25.547,VAL
11836,UA_85212,1452.3,0.453,25.007,25.007,VAL
11827,UA_99537,1336.1,16.18,23.339,23.339,ALA
11828,UA_99537,1360.6,0.589,28.842,28.842,ALA
11829,UA_99537,1333.8,9.055,22.795,22.795,ALA
11827,UA_99537,1899,6.065,23.566,23.566,ASP
11828,UA_99537,1898.8,5.834,23.471,23.471,ASP
11829,UA_99537,1893.7,3.468,23.825,23.825,ASP
11827,UA_99537,2148.5,8.642,26.953,26.953,GLU
11828,UA_99537,2148.7,8.395,26.6,26.6,GLU
11829,UA_99537,2144.8,5.005,27.091,27.091,GLU
11827,UA_99537,1420.4,55.003,8.678,8.678,GLY
11828,UA_99537,1420.4,53.492,8.257,8.257,GLY
11829,UA_99537,1420.4,53.492,8.257,8.257,GLY
11827,UA_99537,1547.2,0.913,26.601,26.601,ILE
11828,UA_99537,1547.4,0.896,27.565,27.565,ILE
11829,UA_99537,1456.3,1.917,24.743,24.743,ILE
11827,UA_99537,1526.5,3.828,26.864,26.864,LEU
11828,UA_99537,1526.7,3.664,26.756,26.756,LEU
11829,UA_99537,1433.9,0.627,22.444,22.444,LEU
11827,UA_99537,1583.2,1.903,15.36,15.36,NLE
11828,UA_99537,1583.2,1.804,15.349,15.349,NLE
11829,UA_99537,1582.5,1.017,14.024,14.024,NLE
11827,UA_99537,2244,2.007,13.369,13.369,PHE
11828,UA_99537,2244.2,1.915,12.769,12.769,PHE
11829,UA_99537,2242.8,1.124,14.155,14.155,PHE
11827,UA_99537,1812,11.197,27.884,27.884,PRO
11828,UA_99537,1812,10.863,27.428,27.428,PRO
11829,UA_99537,1807.4,6.497,27.512,27.512,PRO
11827,UA_99537,1929.9,4.764,15.23,15.23,SER
11828,UA_99537,1930.1,4.649,15.121,15.121,SER
11829,UA_99537,1924.3,2.753,16.603,16.603,SER
11827,UA_99537,1851.5,1.686,-33.701,-33.701,THR
11828,UA_99537,1851.7,1.761,-27.846,-27.846,THR
11829,UA_99537,1849.4,0.942,-35.313,-35.313,THR
11827,UA_99537,1458.2,3.223,26.515,26.515,VAL
11828,UA_99537,1458.4,3.283,25.828,25.828,VAL
11829,UA_99537,1413.7,30.658,7.918,7.918,VAL
11837,UA_99658,1336.6,12.315,22.12,22.12,ALA
11838,UA_99658,1335.5,11.246,22.389,22.389,ALA
11839,UA_99658,1331.5,4.645,22.243,22.243,ALA
11837,UA_99658,1898.8,4.44,20.586,20.586,ASP
11838,UA_99658,1897.7,3.941,20.774,20.774,ASP
11839,UA_99658,1890.4,1.588,21.529,21.529,ASP
11837,UA_99658,2148.1,6.178,26.308,26.308,GLU
11838,UA_99658,2147.1,5.56,26.996,26.996,GLU
11839,UA_99658,2140.8,2.207,26.071,26.071,GLU
11837,UA_99658,1419.7,43.872,7.323,7.323,GLY
11838,UA_99658,1418.1,40.151,7.393,7.393,GLY
11839,UA_99658,1434.2,0.463,12.145,12.145,GLY
11837,UA_99658,1548.5,0.772,21.438,21.438,ILE
11838,UA_99658,1547.9,0.697,20.921,20.921,ILE
11839,UA_99658,1546.4,0.298,20.013,20.013,ILE
11837,UA_99658,1527.4,3.142,23.587,23.587,LEU
11838,UA_99658,1526.5,2.823,23.242,23.242,LEU
11839,UA_99658,1523.4,1.136,21.803,21.803,LEU
11837,UA_99658,1585.1,2.021,15.071,15.071,NLE
11838,UA_99658,1584.2,1.797,14.216,14.216,NLE
11839,UA_99658,1582.3,0.707,14.043,14.043,NLE
11837,UA_99658,2244.7,1.334,9.791,9.791,PHE
11838,UA_99658,2244,1.161,10.709,10.709,PHE
11839,UA_99658,2241.7,0.448,11.165,11.165,PHE
11837,UA_99658,1814.7,11.071,23.587,23.587,PRO
11838,UA_99658,1813.5,9.99,23.743,23.743,PRO
11839,UA_99658,1806,4.17,23.293,23.293,PRO
11837,UA_99658,1928.4,3.149,11.463,11.463,SER
11838,UA_99658,1927.2,2.834,12.632,12.632,SER
11839,UA_99658,1919.2,0.941,7.617,7.617,SER
11837,UA_99658,1852.2,0.936,-35.438,-35.438,THR
11838,UA_99658,1851.3,0.8,-36.143,-36.143,THR
11839,UA_99658,1848.6,0.311,-33.31,-33.31,THR
11837,UA_99658,1458.8,2.694,23.896,23.896,VAL
11838,UA_99658,1458,2.383,23.565,23.565,VAL
11839,UA_99658,1454.8,1.066,19.394,19.394,VAL
