"","1","2","3","4","5","6","7","8","9","10","11","12"
"1850",4.54500007629395,3.64300012588501,3.44000005722046,3.94800019264221,5.40900039672852,8.06800079345703,10.4650001525879,11.6880006790161,10.5300006866455,8.44099998474121,6.77500009536743,5.44400024414062
"1851",4.49500036239624,3.9830002784729,3.8600001335144,4.19800043106079,5.83900022506714,8.61700057983398,11.4050006866455,12.3580007553101,10.9600009918213,9.27100086212158,7.22500038146973,6.00400018692017
"1852",5.03500032424927,4.46300029754639,3.84400010108948,4.67900037765503,6.12600040435791,8.903000831604,11.2620000839233,12.4340009689331,11.2320003509521,9.52500057220459,7.3870005607605,6.14000034332275
"1853",5.1850004196167,4.51300001144409,4.14000034332275,4.61800003051758,5.56900024414062,8.07800006866455,10.4250001907349,11.7080001831055,10.5300006866455,8.70100021362305,6.69500017166138,5.69400024414062
"1854",4.55500030517578,3.81300020217896,3.92000007629395,4.50800037384033,5.41900014877319,8.028000831604,10.3550004959106,12.1780004501343,10.5300006866455,8.54100036621094,6.56500053405762,5.82400035858154
"1855",4.7350001335144,4.20300006866455,4.05000019073486,4.59800004959106,5.55900049209595,8.2180004119873,10.8750009536743,11.5380001068115,10.2500009536743,8.72100067138672,6.83500051498413,5.69400024414062
"1856",4.76500034332275,4.20300006866455,4.18400001525879,4.59900045394897,6.37600040435791,8.71300029754639,10.9220008850098,11.7840003967285,10.5820007324219,8.59500026702881,6.81700038909912,5.3600001335144
"1857",4.58500003814697,3.82300019264221,3.57000017166138,4.11800003051758,5.86900043487549,8.44700050354004,10.9950008392334,11.4580001831055,10.6200008392334,9.08100032806396,6.70500040054321,5.52400016784668
"1858",4.54500007629395,3.88300013542175,3.95000028610229,4.44800043106079,5.53900003433228,8.54800033569336,11.0550003051758,11.528000831604,10.2300004959106,8.73099994659424,6.99500036239624,6.05400037765503
"1859",4.52500009536743,3.7330002784729,3.77000021934509,4.22800016403198,5.46900033950806,8.26800060272217,10.3250007629395,11.8980007171631,10.6200008392334,8.62100028991699,6.78500032424927,5.84400033950806
"1860",4.45500040054321,3.61300015449524,3.69400024414062,4.12900018692017,5.96600008010864,8.52300071716309,11.1120004653931,11.9840002059937,10.492000579834,8.84500026702881,7.11700010299683,5.69000005722046
"1861",4.34500026702881,3.31300020217896,3.6100001335144,4.52800035476685,5.78900051116943,8.38800048828125,10.6650009155273,11.9680004119873,11.0000009536743,8.81100082397461,6.89500045776367,5.71400022506714
"1862",4.63500022888184,4.06300020217896,4.07000017166138,4.34800004959106,6.07900047302246,8.7470006942749,10.9850006103516,11.5780010223389,10.5300006866455,8.62100028991699,6.45500040054321,5.25400018692017
"1863",4.27500009536743,3.94300007820129,3.66000008583069,4.22800016403198,5.72900009155273,7.76800060272217,10.3250007629395,11.5080003738403,10.5300006866455,8.46100044250488,6.57500028610229,5.6540002822876
"1864",4.36500024795532,3.29300022125244,3.57400012016296,4.43900012969971,5.71600008010864,8.55300045013428,11.4020004272461,12.1440010070801,10.6220006942749,8.88500022888184,7.09700012207031,5.78000020980835
"1865",4.78500032424927,4.35300016403198,4,4.15799999237061,5.61900043487549,8.18800067901611,11.0450000762939,11.6380004882812,10.8200006484985,8.75100040435791,7.09500026702881,5.98400020599365
"1866",4.69500017166138,4.17300033569336,3.93000030517578,4.27800035476685,6.00900030136108,8.7470006942749,11.1950006484985,12.238000869751,10.7600002288818,8.8410005569458,7.06500053405762,5.86400032043457
"1867",5.00500011444092,4.42300033569336,4.24000024795532,4.47800016403198,6.14900016784668,8.82700061798096,11.3850002288818,12.0980005264282,10.5900001525879,8.92100048065186,7.07500028610229,5.514000415802
"1868",4.74500036239624,4.2330002784729,4.07400035858154,4.40900039672852,5.83600044250488,8.653000831604,11.2620000839233,12.0840005874634,10.6820001602173,8.58500003814697,6.62700033187866,5.90000009536743
"1869",4.57500028610229,4.1230001449585,3.87000012397766,4.79800033569336,6.14900016784668,9.028000831604,11.7750005722046,11.9980001449585,10.8500003814697,8.90100002288818,6.87500047683716,5.83400011062622
"1870",4.76500034332275,4.3730001449585,3.97000026702881,4.23800039291382,5.7790002822876,8.23700046539307,11.2950000762939,12.278000831604,11.1400003433228,9.14100074768066,6.7350001335144,5.74400043487549
