"","Sample.ID","NLE.mean","ALA.mean","VAL.mean","ILE.mean","ASP.mean","PHE.mean","GLU.mean","TYR.mean","THR.mean","SER.mean","PRO.mean","GLY.mean","LEU.mean","NLE.sd","ALA.sd","VAL.sd","ILE.sd","ASP.sd","PHE.sd","GLU.sd","TYR.sd","THR.sd","SER.sd","PRO.sd","GLY.sd","LEU.sd"
"1","12AA",NA,-1.21,0.361000000000007,NA,NA,2.19199999999994,-3.33599999999997,NA,-1.45999999999997,1.135,-4.37014285714286,3.99685714285714,NA,NA,0.956914442284149,1.03522624129729,NA,NA,0.976352845351698,1.61584446557296,NA,1.21233362120154,0.625411963488784,1.18343784917381,1.24427119613202,NA
"2","NM_1919",NA,23.6453647128478,21.8884536708112,NA,NA,NA,26.0087227649497,NA,NA,NA,NA,11.6366666666667,26.0526666666667,NA,0.347715599716012,0.810902880448576,NA,NA,NA,1.0866859283523,NA,NA,NA,NA,0.180624841407081,0.440138993197983
"3","NM_2028",NA,21.7032539964476,24.9649394612197,NA,NA,NA,26.6381238898757,NA,NA,NA,NA,9.51133333333333,25.7306666666667,NA,0.104447469423891,1.19911499945562,NA,NA,NA,0.0546290409556296,NA,NA,NA,NA,0.104892007957391,0.409052971304858
"4","NM_2044",NA,23.6317542924808,23.813303804026,NA,NA,NA,25.9625914002369,NA,NA,NA,NA,10.046,27.8576666666667,NA,0.164883326287548,0.434517683388136,NA,NA,NA,0.951972201612347,NA,NA,NA,NA,0.336807066434182,0.2104194224242
"5","NM_2232",NA,24.6906435760805,20.9914562611012,NA,NA,NA,28.123992525163,NA,NA,NA,NA,10.485,26.251,NA,0.246761190222253,2.40693777100456,NA,NA,NA,1.20800950606227,NA,NA,NA,NA,0.245110179307184,0.25833311827948
"6","NM_2234",NA,24.096197750148,23.4880893280048,NA,NA,NA,26.4502552545885,NA,NA,NA,NA,9.37366666666667,26.6313333333333,NA,0.22204030427563,1.48776732569336,NA,NA,NA,0.257907722778081,NA,NA,NA,NA,0.26035040490334,0.635485116531719
"7","NM_2236",NA,23.5641438721137,9.76548727057424,NA,NA,NA,26.3574600355241,NA,NA,NA,NA,30.7186666666667,21.0393333333333,NA,0.142686568455279,0.0100838487928377,NA,NA,NA,0.31557809236726,NA,NA,NA,NA,0.765143995162567,1.51506248496005
