"","Sample.ID","NLE.mean","ALA.mean","VAL.mean","ILE.mean","ASP.mean","PHE.mean","GLU.mean","TYR.mean","THR.mean","SER.mean","PRO.mean","GLY.mean","LEU.mean","NLE.sd","ALA.sd","VAL.sd","ILE.sd","ASP.sd","PHE.sd","GLU.sd","TYR.sd","THR.sd","SER.sd","PRO.sd","GLY.sd","LEU.sd"
"1","12AA",14.163,-1.21000000000007,0.360999999999978,NA,-9.93000000000008,2.19199999999996,-3.33600000000006,NA,-1.46000000000026,NA,-1.765,NA,NA,0.358231219281409,0.711982434209211,0.49609348849283,NA,0.674974918714383,0.428267353263565,0.440719330027171,NA,1.50773188794882,NA,1.04661126635305,NA,NA
"2","SM_15204",41.2197916666666,NA,NA,NA,NA,10.7313333333333,NA,NA,-3.70070833333359,21.0563333333333,27.3176666666667,NA,NA,1.77959529011207,NA,NA,NA,NA,0.626460454153005,NA,NA,14.1112430878171,0.673000247647305,0.305131665569691,NA,NA
"3","SM_16044",14.3889574742268,NA,NA,NA,NA,11.1466649484536,NA,NA,-20.5301198453611,13.38,25.0075,NA,NA,0.271607976382451,NA,NA,NA,NA,0.23774582329236,NA,NA,0.344005019127065,9.26592726066852,0.245366053071733,NA,NA
"4","SM_16062",19.0180150343642,NA,NA,NA,NA,9.59978006872848,NA,NA,-21.7040485395192,23.0566666666667,27.1133333333333,NA,NA,4.80301527658455,NA,NA,NA,NA,0.877345913434566,NA,NA,1.18568592953595,0.781537800322757,1.69466732231826,NA,NA
"5","SM_16097",15.2060674398625,NA,NA,NA,NA,11.4237182130584,NA,NA,-16.3809463058422,21.576,25.4996666666667,NA,NA,0.29949307203566,NA,NA,NA,NA,0.477556113468435,NA,NA,0.657026073923793,0.284168963822582,0.961812005192976,NA,NA
"6","SM_20087",14.5300725945017,NA,NA,NA,NA,16.0277285223367,NA,NA,-16.4124772336773,21.02,26.3733333333333,NA,NA,0.707529493532212,NA,NA,NA,NA,5.62053908607913,NA,NA,0.407977042209854,0.993409784530029,0.911030369051072,NA,NA
"7","SM_25696",15.0768492268041,NA,NA,NA,NA,12.0346151202749,NA,NA,-17.3951370274916,19.3413333333333,29.579,NA,NA,2.82458479213561,NA,NA,NA,NA,1.01867782522942,NA,NA,0.891864129348049,3.03193557539294,0.53721224855731,NA,NA
"8","SM_25894",10.938566580756,NA,NA,NA,NA,9.89588316151197,NA,NA,-16.8498578178697,18.9066666666667,26.573,NA,NA,1.00459732561037,NA,NA,NA,NA,0.57414362907133,NA,NA,0.42619097202255,0.432353250633477,0.975205106631419,NA,NA
"9","SM_25896",14.5479067869416,NA,NA,NA,NA,12.5248969072165,NA,NA,-3.7652323883164,18.665,28.4376666666667,NA,NA,1.42025523716173,NA,NA,NA,NA,0.305884801214712,NA,NA,3.19524158382394,0.229458057169497,0.406895973601773,NA,NA
