"","Year","Col.Dis.An","UpInAn.45.Winter","UpInAn.45.Spring","UpInAn.45.Summer","UpInAn.45.Autumn","UpInAn.45.Annual","TUMI.45","LUSI.45","MEI","ONI","PDO","WA.SST.Wi","WA.SST.Su","WA.SST.Sp","WA.SST.Au","WA.SST.An","Col.Dis.low","Col.Dis.high","NOI","Fras.Dis.high","Fras.Dis.low","Fras.Dis.an","Dis.Total","NPGO"
"17",1895,-0.0204780793132162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.797061130139954,-1.29019326618201,-0.907236797099515,-0.408676484162521,-0.850791919396,0.116322596199405,0.017374279667802,NA,NA,NA,NA,NA,NA
"18",1896,0.251605447077985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059605434801453,0.185806565971324,-0.190569939698005,-0.0856768478303085,-0.0077086966888853,0.270665501501107,0.20045901237534,NA,NA,NA,NA,NA,NA
"19",1897,0.256460390697136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00372807655108609,-0.643526421496111,-0.00723686067780527,-0.325343150829191,-0.244958627388549,0.147097067208403,0.463921282470453,NA,NA,NA,NA,NA,NA
"20",1898,0.175445339246037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.173727834953594,-0.076859818407776,-0.0339031840217121,-0.355343201691834,-0.15995850976873,0.218317826862094,0.282512675316479,NA,NA,NA,NA,NA,NA
"21",1899,0.289676544119963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.470394616061178,-0.106859869270377,-0.603903514628826,-0.0890099395661821,-0.317541984881641,0.511838920243614,0.210872096230721,NA,NA,NA,NA,NA,NA
"22",1900,0.166040348389785,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454166666666667,0.366272126899434,0.0698067083866896,0.232763228331775,-0.0690097996939159,0.149958065980995,0.128315359863185,0.205943810272439,NA,NA,NA,NA,NA,NA
"23",1901,0.114229612310261,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.129166666666667,-0.217061524325336,-0.756860123583543,-0.44723675895256,0.0746567855925324,-0.336625405317227,0.130330750798201,0.184723327831373,NA,NA,NA,NA,NA,NA
"24",1902,0.0533159357121864,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7675,0.129605447517106,-0.13352682839721,-0.333903374756582,-0.108676611319082,-0.111625341738941,0.137080137966892,0.117351202242155,NA,NA,NA,NA,NA,NA
"25",1903,0.184554104141149,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163333333333333,-0.253727758659647,-0.896859831123443,-0.427236619080311,-0.358676293427685,-0.484125125572772,0.302503671485537,0.248349023711585,NA,NA,NA,NA,NA,NA
"26",1904,0.198137051681918,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2525,-0.240394438041971,-0.620860126126678,-0.650569977844954,0.284323673511626,-0.306875217125494,0.0602554387765739,0.419958924910611,NA,NA,NA,NA,NA,NA
"27",1905,-0.275021067225799,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641666666666667,0.379605447517113,0.209806415926524,0.00276368609546118,-0.243676522309512,0.0871247568073965,-0.0266265545031761,-0.285226234208812,NA,NA,NA,NA,NA,NA
"28",1906,-0.121396349187405,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485833333333333,0.379605447517109,-0.166859970995644,0.129429755126244,-0.182010033662038,0.0400412994964174,-0.0234196247924956,-0.101847950288327,NA,NA,NA,NA,NA,NA
"29",1907,0.18628487487765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118333333333333,-0.537061060203836,-0.550193495063843,-0.0942367538662587,-0.0086765477407873,-0.297541964218683,0.280695953674138,0.215863568567096,NA,NA,NA,NA,NA,NA
"30",1908,0.0368096421177881,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378333333333333,-0.197061384453104,-0.904193268725177,-1.01056995241364,-0.815676390066642,-0.731875248914641,0.0790470896723772,0.142669010226445,NA,NA,NA,NA,NA,NA
"31",1909,0.0671314273390369,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.116666666666667,-0.867061142855611,-0.820193317044643,-1.15390338747225,-1.05534301095695,-0.974125214582363,0.119796832467591,0.0536734377242087,NA,NA,NA,NA,NA,NA
"32",1910,0.117879942998037,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0758333333333333,-1.10706123186521,-1.34352686654418,-1.02723700055003,-0.755343138113515,-1.05829205926823,-0.0755853669570126,0.272410334871703,NA,NA,NA,NA,NA,NA
"33",1911,-0.0407627317426762,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.156666666666667,-1.55372794939451,-1.03352644692748,-1.38390324760002,-0.888676662181743,-1.21495857652594,0.0209404880542383,0.0427240462337721,NA,NA,NA,NA,NA,NA
"34",1912,-0.00351045950019113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1525,-0.403727695081361,-0.980860100695375,-0.613903425619238,-1.20901014301668,-0.801875341103164,0.0352836461147792,0.153791139924719,NA,NA,NA,NA,NA,NA
"35",1913,0.146670628021015,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.574166666666667,-1.24372784766925,-0.560193088162842,-0.903903387472239,-0.582009970083732,-0.822458573347015,0.183829445308316,0.341843371427659,NA,-0.0372626300995691,0.154321689903028,0.0418789089395837,0.185948670252495,NA
"36",1914,0.0110848212122807,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.196272368496926,-0.666859970995644,-0.0839036926480183,-0.109009761546956,-0.165875264173422,-0.00751119098713282,0.0957192567250331,NA,0.116593519462574,0.0278043259777814,0.0785468153381874,0.0528807805435481,NA
"37",1915,-0.278424481011944,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1775,0.259605561958029,-0.113526688524944,0.329429882282795,-0.219009736115652,0.0641247549000568,0.00286025927000644,-0.296389815169869,NA,-0.161522055096647,-0.181861533171947,-0.172714420909235,-0.235754659901293,NA
"38",1916,0.250019099788574,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.509166666666667,-0.753727917605367,-0.49419342131301,-0.560569825257085,-1.2490101048697,-0.76437531726129,0.294963761429836,0.255007006251773,NA,-0.0500378215882922,-0.0960078077358606,-0.0714164990508994,0.286721136710272,NA
"39",1917,0.130455838134786,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.425,-1.56706127001219,-0.17019306273151,-0.890570066854545,-0.302343387340429,-0.732541946734669,0.10980488225124,0.28365609262498,NA,0.0100436663322885,0.00373405007672822,0.00449392364050105,0.169478257022284,NA
"40",1918,0.0746025897305369,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.135833333333333,-0.2703944889046,-0.220193571357809,-0.390570066854572,0.0846566965829183,-0.199125357633516,0.0553353796511242,0.106106415280024,NA,0.150433053711339,0.0933069315543946,0.124669661160839,0.116086294573989,NA
"41",1919,-0.109713603187622,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.100833333333333,-0.187061155571271,-0.70685993284871,-0.370569926982332,-1.07867656045646,-0.585791893964693,-0.0873197699084791,0.0327030855494428,NA,-0.0170707723581032,-0.0253231214728249,-0.0234046801208212,-0.0675185211443026,NA
"42",1920,-0.101393478712623,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.906666666666667,-0.30372794939451,-0.587526665636776,-0.493903540060145,-0.572342891429772,-0.489375261630302,0.196329608072547,-0.23175106578516,NA,0.124792374941745,0.291034195319192,0.19255144270762,-0.0556341013328101,NA
"43",1921,0.199624341142016,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0975,-0.5837276823657,-0.643526739387577,-0.500569723531815,-0.318676331574634,-0.511625119214932,-0.017779061746559,0.36543655100793,NA,0.177053969116768,0.178722640966134,0.174734116263576,0.23993555847747,NA
"44",1922,-0.0521016901549078,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.196666666666667,-0.96706104748818,-0.350193050015843,-1.04390341290354,-0.325676618948478,-0.671708532339011,-0.0451050768812529,0.150998881967556,NA,-0.0370456632946397,-0.0100306333943685,-0.0290024810681597,-0.0109082759452868,NA
"45",1923,-0.0380875875351787,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4825,-1.06372770143919,0.64647354035689,-0.343903285746991,0.177990258798111,-0.145791797007796,-0.00914066912633515,0.0845260340223373,NA,0.0311876183342932,-0.14787416931456,-0.0405833306839956,0.00272560311001335,NA
"46",1924,-0.304702805118943,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136666666666667,-0.270394806796041,-0.514193243293843,-0.523903590922746,-0.612343489065674,-0.480208782519577,-0.21621770544545,-0.281915687824339,NA,-0.0205857144655468,0.0490487629288001,0.00523391072449542,-0.258424298133933,NA
"47",1925,0.0757786913183605,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190833333333333,-0.573727930321024,-0.0235265359370764,-0.0105699524136575,0.281323414112205,-0.0816252511398883,-0.0720217013125293,0.271088675997669,NA,0.0987610431670181,-0.129121143632304,0.00953962243570672,0.11562001670938,NA
"48",1926,-0.400232973633022,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,1.30293893343834,0.46980664480839,1.10276343178236,0.877990068063237,0.938374769523081,-0.294948195431315,-0.488350918632531,NA,-0.165831079923457,-0.196495488869513,-0.181145799900186,-0.355516685081623,NA
"49",1927,0.190652431335716,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140833333333333,0.406272088752463,-0.156860060005275,-0.293903412903532,-0.282010097240322,-0.0816253703491672,0.269013809136316,0.151278458876325,NA,-0.0917759865803269,0.0557411571512105,-0.032325061678236,0.228471262766723,NA
"50",1928,0.0981744756838072,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155833333333333,0.00627247022218569,-0.277526563911543,0.176096854125255,-0.279009837840922,-0.0935417693512566,-0.0532362045926487,0.265867597547983,NA,0.105838213541103,-0.231336926540559,-0.0204909805139408,0.13731781821677,NA
"51",1929,-0.362821030674906,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400833333333333,-0.67372783495359,0.433140092582622,-0.303903641785414,0.0279900044849359,-0.129125344917862,-0.244104821965061,-0.271053783120701,NA,-0.329984323101023,-0.317023003717559,-0.327706275360518,-0.321121715941924,NA
"52",1930,-0.345538218374767,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.104166666666667,-0.353727822237934,0.219806962699824,-0.000570041423255674,0.274656594857671,0.0350414234740768,-0.161753786803242,-0.288113905866009,NA,-0.123554252760552,-0.157070252156737,-0.140003001228113,-0.301124468814914,NA
"53",1931,-0.427785539836288,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.738333333333333,0.956272279487322,0.056473705660423,0.472763317341395,-0.409009634390396,0.269124917024685,-0.256625909552056,-0.348304844986814,NA,-0.135452073063739,-0.120696201281888,-0.132440521771295,-0.381632076796057,NA
"54",1932,0.027433671799221,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0208333333333333,-0.620394552482891,-0.0075264240393107,-0.0939032857470021,0.0343233556202254,-0.171875226662245,-0.0738440380519005,0.227759684197286,NA,0.0397627024050635,0.0444399541562888,0.0386648117735291,0.0683911714348469,NA
"55",1933,0.130888307976754,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.68,-0.68706115557127,-1.01352694283811,-0.637236975118713,-0.762343107595939,-0.775042045281008,0.14963619470873,0.160183898065002,NA,0.149983312305062,0.266438988023735,0.19584280776702,0.172559271719079,NA
"56",1934,0.055615567596675,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1825,0.25293906059491,0.43980691183719,0.979429818704528,0.554323495492438,0.556624821657266,-0.16387018970962,0.174761282031691,NA,0.102069956609165,0.218441321584327,0.147892883497308,0.0977659111559674,NA
"57",1935,-0.123208989555717,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798333333333333,0.0629388444287322,-0.0801932280350428,0.0394299204297646,-0.142009753917584,-0.0299585542735326,-0.0167978765553372,-0.0555298055058788,NA,0.00188714138651136,0.0372282075419577,0.0133684042016569,-0.0801941174405965,NA
"58",1936,-0.168184027584719,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73083333333333,0.416272317634297,1.13580669312786,1.00609677783133,0.387656828825754,0.736458154354809,-0.227835715292693,0.126849043103956,NA,0.0362406861856854,-0.0394965247373964,0.0032285109008523,-0.12454700152608,NA
"59",1937,-0.31736681393865,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324166666666667,-0.680394336316711,0.793140067151324,0.202763177469169,0.857656777963172,0.293291421566737,-0.20425345505368,-0.261152712137989,NA,-0.115895894269872,-0.0966830842028141,-0.111059250602626,-0.272968672647742,NA
