"","Year","years","Location.2","Sample.ID","Sex","Length","d13C.s","d13C","d15N","PHE.mean","GLU.mean","VAL.mean","PRO.mean","ASP.mean","TP.ALA1","TP.GLU1","TP.VAL1","TP.ASP1","TP.PRO1","TP.ALA1.beta","TP.GLU1.beta","TP.VAL1.beta","TP.ASP1.beta","TP.PRO1.beta","TP.ALA2","TP.GLU2","TP.VAL2","TP.ASP2","TP.PRO2","TP.ALA2.beta","TP.GLU2.beta","TP.VAL2.beta","TP.ASP2.beta","TP.PRO2.beta","TP.ALA3","TP.GLU3","TP.VAL3","TP.ASP3","TP.PRO3","TP.ALA3.beta","TP.GLU3.beta","TP.VAL3.beta","TP.ASP3.beta","TP.PRO3.beta","TP.ALA4","TP.GLU4","TP.VAL4","TP.ASP4","TP.PRO4","TP.ALA4.beta","TP.GLU4.beta","TP.VAL4.beta","TP.ASP4.beta","TP.PRO4.beta","X.x","Col.Dis.An","UpInAn.45.Winter","UpInAn.45.Spring","UpInAn.45.Summer","UpInAn.45.Autumn","UpInAn.45.Annual","TUMI.45","LUSI.45","MEI","ONI","PDO","WA.SST.Wi","WA.SST.Su","WA.SST.Sp","WA.SST.Au","WA.SST.An","Col.Dis.low","Col.Dis.high","NOI","Fras.Dis.high","Fras.Dis.low","Fras.Dis.an","Dis.Total","NPGO","X.y","Herring.Biomass","Chinook","Chum","Coho","HarborSeal","HatcherySmolts","HakeBiomass","EulachonLandings","WildProduction","allSmolt"
"52",1979,1981,"Coastal","NM_2045","M",167,-13.922657842606,-13.4284,17.6852,13.2075799,30.1020194,26.28268443,25.67766667,24.76978309,1.69985449117647,3.12036962121212,3.10328359347826,2.80781540555556,2.954017354,2.74702633074576,4.27385258036902,4.55853983055552,3.91986578715653,4.31910477325051,2.33010659201681,3.5965600974026,2.4821655810559,3.16231276005291,2.86258878257143,3.37727843158609,4.75004305655949,3.93742181813315,4.27436314165388,4.22767620182193,2.87632507941176,3.96885446969697,4.19024011521739,3.80781540555556,3.814017354,3.92349691898105,5.12233742885387,5.64549635229465,4.91986578715653,5.17910477325051,2.5065771802521,3.44504494588745,2.56912210279503,4.14976392857143,3.60745932857143,3.55374901982139,4.59852790504434,4.02437833987229,4.27436314165388,4.08767620182194,101,-0.217068288258799,-1.54044504094715,2.4567357728213,-3.27083556379891,-35,-2.60884355101876,-0.0557913085239257,-0.0296326428899105,0.521333333333333,0.250833333333333,0.335,-0.673727993899313,0.833140029004356,-0.0205701812954686,0.857990246082405,0.249208024972994,-0.195151489090708,-0.432027020404728,-1.44816666666667,-0.0938404442466858,-0.245150375755292,-0.155446491612613,-0.175111521250754,-0.737183333333333,7,0.832477528115261,0.374028993453306,-0.509244333371133,1.31856307511619,-1.75817509493653,0.302728250770464,0.265545973792363,NA,-0.952292743134009,0.193980832522209
"53",1979,1981,"Coastal","NM_2048","F",159,-14.460657842606,-13.9664,17.3541,9.852350448,29.46098859,27.10039527,23.208,24.97109128,2.65833788705882,3.53161183969697,4.01044452652174,3.46643348740741,3.1311299104,3.70550972662811,4.68509479885387,5.46570076359899,4.57848386900838,4.49621732965051,3.28858998789916,4.00780231588745,3.38932651409938,3.82093084190476,3.03970133897143,4.33576182746845,5.16128527504434,4.84458275117663,4.93298122350573,4.40478875822193,3.83480847529412,4.38009668818182,5.09740104826087,4.46643348740741,3.9911299104,4.88198031486341,5.53357964733872,6.55265728533812,5.57848386900838,5.35621732965051,3.46506057613445,3.85628716437229,3.47628303583851,4.65239330671958,4.15029905697143,4.51223241570374,5.00977012352919,4.93153927291576,4.93298122350573,4.26478875822193,101,-0.217068288258799,-1.54044504094715,2.4567357728213,-3.27083556379891,-35,-2.60884355101876,-0.0557913085239257,-0.0296326428899105,0.521333333333333,0.250833333333333,0.335,-0.673727993899313,0.833140029004356,-0.0205701812954686,0.857990246082405,0.249208024972994,-0.195151489090708,-0.432027020404728,-1.44816666666667,-0.0938404442466858,-0.245150375755292,-0.155446491612613,-0.175111521250754,-0.737183333333333,7,0.832477528115261,0.374028993453306,-0.509244333371133,1.31856307511619,-1.75817509493653,0.302728250770464,0.265545973792363,NA,-0.952292743134009,0.193980832522209
"54",1979,1981,"Coastal","NM_2050","M",165,-13.711557842606,-13.2173,17.923,14.39043195,29.49715648,24.08562673,29.984,23.82141483,2.19021765147059,2.84950371666667,2.36852060434783,2.41314497777778,3.57871361,3.23738949103988,4.00298667582356,3.82377684142508,3.52519535937875,4.94380102925051,2.82046975231092,3.32569419285714,1.74740259192547,2.76764233227513,3.48728503857143,3.86764159188021,4.47917715201404,3.20265882900272,3.87969271387611,4.85237245782193,3.36668823970588,3.69798856515152,3.45547712608696,3.41314497777778,4.43871361,4.41386007927517,4.85147152430841,4.91073336316421,4.52519535937875,5.80380102925051,2.99694034054622,3.17417904134199,1.8343591136646,3.81870560079365,3.24991633457143,4.04411218011551,4.32766200049889,3.28961535074185,3.87969271387611,4.71237245782194,101,-0.217068288258799,-1.54044504094715,2.4567357728213,-3.27083556379891,-35,-2.60884355101876,-0.0557913085239257,-0.0296326428899105,0.521333333333333,0.250833333333333,0.335,-0.673727993899313,0.833140029004356,-0.0205701812954686,0.857990246082405,0.249208024972994,-0.195151489090708,-0.432027020404728,-1.44816666666667,-0.0938404442466858,-0.245150375755292,-0.155446491612613,-0.175111521250754,-0.737183333333333,7,0.832477528115261,0.374028993453306,-0.509244333371133,1.31856307511619,-1.75817509493653,0.302728250770464,0.265545973792363,NA,-0.952292743134009,0.193980832522209
"55",1980,1982,"Coastal","NM_2062","M",154,-13.1230845937567,-12.6153,18.3572,12.91273121,29.9970903,23.26671932,27.23966667,25.41134425,2.24844014705882,3.14914531666667,2.51173654565217,2.98122463703704,3.325387092,3.29561198662811,4.30262827582356,3.96699278272943,4.09327501863801,4.69047451125051,2.87869224789916,3.62533579285714,1.89061853322981,3.33572199153439,3.23395852057143,3.92586408746845,4.77881875201404,3.34587477030707,4.44777237313536,4.59904593982193,3.42491073529412,3.99763016515152,3.5986930673913,3.98122463703704,4.185387092,4.47208257486341,5.15111312430841,5.05394930446856,5.09327501863801,5.55047451125051,3.05516283613445,3.47382064134199,1.97757505496894,4.18493422301587,3.64544324657143,4.10233467570374,4.62730360049889,3.4328312920462,4.44777237313536,4.45904593982193,102,-0.141430689730878,-1.73460105538811,-1.54044504094715,3.120895416508,-22,-0.882389180198474,0.318165293406983,-0.0296326428899105,0.554583333333333,0.253333333333333,0.6025,0.506272152330746,-0.280859973538776,0.186096765115641,0.387656510934338,0.199791363710487,-0.151602343826658,-0.279045833652038,-1.08591666666667,-0.192082587403492,-0.00608951318936768,-0.115465996227011,-0.10008255057201,-0.7491,8,1.50159514234816,0.339089534188609,-0.404945834583204,1.06710223055631,-1.56359916050923,0.930459258144403,0.586707682348211,NA,-0.919949858659832,0.804710945786997
"56",1980,1982,"Coastal","NM_2064","M",146,-13.1340845937567,-12.6263,18.1152,12.83990823,29.71810562,26.94213138,27.54333333,25.88728835,2.13903907205882,3.11790869545454,3.32657025,3.08284817037037,3.40068502,3.18621091162811,4.27139165461144,4.78182648707725,4.19489855197134,4.76577243925051,2.76929117289916,3.59409917164502,2.70545223757764,3.43734552486772,3.30925644857143,3.81646301246845,4.74758213080192,4.16070847465489,4.5493959064687,4.67434386782193,3.31550966029412,3.96639354393939,4.41352677173913,4.08284817037037,4.26068502,4.36268149986341,5.11987650309629,5.86878300881638,5.19489855197134,5.62577243925051,2.94576176113445,3.44258402012987,2.79240875931677,4.14675613042328,3.60421090657143,3.99293360070374,4.59606697928677,4.24766499639402,4.5493959064687,4.53434386782193,102,-0.141430689730878,-1.73460105538811,-1.54044504094715,3.120895416508,-22,-0.882389180198474,0.318165293406983,-0.0296326428899105,0.554583333333333,0.253333333333333,0.6025,0.506272152330746,-0.280859973538776,0.186096765115641,0.387656510934338,0.199791363710487,-0.151602343826658,-0.279045833652038,-1.08591666666667,-0.192082587403492,-0.00608951318936768,-0.115465996227011,-0.10008255057201,-0.7491,8,1.50159514234816,0.339089534188609,-0.404945834583204,1.06710223055631,-1.56359916050923,0.930459258144403,0.586707682348211,NA,-0.919949858659832,0.804710945786997
"57",1980,1982,"Coastal","NM_2065","F",152,-12.8318845937567,-12.3241,16.9694,13.35883333,25.8699176,23.44987104,26.01433333,23.65539556,1.74008359117647,2.45622488939394,2.45457341521739,2.57343745,2.9911,2.78725543074576,3.60970784855084,3.90982965229465,3.68548783160097,4.35618741925051,2.37033569201681,2.93241536558442,1.83345540279503,2.92793480449735,2.89967142857143,3.41750753158609,4.08589832474131,3.28871163987229,4.03998518609833,4.26475884782193,2.91655417941177,3.30470973787879,3.54152993695652,3.57343745,3.8511,3.96372601898105,4.45819269703568,4.99678617403378,4.68548783160097,5.21618741925051,2.5468062802521,2.78090021406926,1.92041192453416,3.33803147857143,2.73078828257143,3.59397811982139,3.93438317322616,3.37566816161142,4.03998518609833,4.12475884782194,102,-0.141430689730878,-1.73460105538811,-1.54044504094715,3.120895416508,-22,-0.882389180198474,0.318165293406983,-0.0296326428899105,0.554583333333333,0.253333333333333,0.6025,0.506272152330746,-0.280859973538776,0.186096765115641,0.387656510934338,0.199791363710487,-0.151602343826658,-0.279045833652038,-1.08591666666667,-0.192082587403492,-0.00608951318936768,-0.115465996227011,-0.10008255057201,-0.7491,8,1.50159514234816,0.339089534188609,-0.404945834583204,1.06710223055631,-1.56359916050923,0.930459258144403,0.586707682348211,NA,-0.919949858659832,0.804710945786997
"58",1980,1982,"Coastal","NM_2067","M",136,-13.2901845937567,-12.7824,17.8405,11.45499313,29.54245454,16.96083115,27.45833333,24.01933729,2.01938029411765,3.30113051666667,1.45779087391304,2.99339706666667,3.66066804,3.06655213368693,4.45461347582356,2.9130471109903,4.10544744826764,5.02575545925051,2.64963239495798,3.77732099285714,0.836672861490683,3.34789442116402,3.56923946857143,3.69680423452727,4.93080395201404,2.29192909856794,4.45994480276499,4.93432688782193,3.19585088235294,4.14961536515152,2.54474739565217,3.99339706666667,4.52066804,4.24302272192223,5.30309832430841,4.00000363272943,5.10544744826764,5.88575545925051,2.82610298319328,3.62580584134199,0.923629383229813,4.37069391190476,3.84606371057143,3.87327482276256,4.77928880049889,2.37888562030707,4.45994480276499,4.79432688782193,102,-0.141430689730878,-1.73460105538811,-1.54044504094715,3.120895416508,-22,-0.882389180198474,0.318165293406983,-0.0296326428899105,0.554583333333333,0.253333333333333,0.6025,0.506272152330746,-0.280859973538776,0.186096765115641,0.387656510934338,0.199791363710487,-0.151602343826658,-0.279045833652038,-1.08591666666667,-0.192082587403492,-0.00608951318936768,-0.115465996227011,-0.10008255057201,-0.7491,8,1.50159514234816,0.339089534188609,-0.404945834583204,1.06710223055631,-1.56359916050923,0.930459258144403,0.586707682348211,NA,-0.919949858659832,0.804710945786997
"59",1980,1982,"Coastal","NM_2068","M",176,NA,NA,NA,15.17064089,29.03002339,23.51947869,30.10866667,24.32166463,2.15303391029412,2.6605125,2.07583430434783,2.36130069259259,3.447605156,3.20020574986341,3.8139954591569,3.53109054142508,3.47335107419357,4.81269257525051,2.78328601113445,3.13670297619048,1.45471629192547,2.71579804708995,3.35617658457143,3.83045785070374,4.29018593534737,2.90997252900272,3.82784842869092,4.72126400382194,3.32950449852941,3.50899734848485,3.16279082608696,3.36130069259259,4.307605156,4.3766763380987,4.66248030764175,4.61804706316421,4.47335107419357,5.67269257525051,2.95975659936975,2.98518782467533,1.5416728136646,3.58771633597884,3.00044792857143,4.00692843893903,4.13867078383222,2.99692905074185,3.82784842869092,4.58126400382194,102,-0.141430689730878,-1.73460105538811,-1.54044504094715,3.120895416508,-22,-0.882389180198474,0.318165293406983,-0.0296326428899105,0.554583333333333,0.253333333333333,0.6025,0.506272152330746,-0.280859973538776,0.186096765115641,0.387656510934338,0.199791363710487,-0.151602343826658,-0.279045833652038,-1.08591666666667,-0.192082587403492,-0.00608951318936768,-0.115465996227011,-0.10008255057201,-0.7491,8,1.50159514234816,0.339089534188609,-0.404945834583204,1.06710223055631,-1.56359916050923,0.930459258144403,0.586707682348211,NA,-0.919949858659832,0.804710945786997
"60",2011,2013,"Inland","NM_2231","F",NA,-11.770592105584,-10.5979,17.8413,12.11708677,34.52881579,22.14672432,22.69233333,22.86450803,1.90604798382353,3.95632257878788,2.44122555434783,2.65692986296296,2.575049312,2.95321982339282,5.10980553794478,3.89648179142508,3.76898024456394,3.94013673125051,2.53630008466387,4.43251305497836,1.82010754192547,3.01142721746032,2.48362074057143,3.58347192423315,5.58599601413525,3.27536377900272,4.12347759906129,3.84870815982193,3.08251857205882,4.80480742727273,3.52818207608696,3.65692986296296,3.435049312,4.12969041162811,5.95829038642962,4.98343831316421,4.76898024456394,4.80013673125051,2.71277067289916,4.2809979034632,1.9070640636646,5.17148421005291,4.71091723257143,3.75994251246845,5.4344808626201,3.36232030074185,4.12347759906129,3.70870815982193,133,0.254770612065441,-2.26868354131836,-2.99573227355399,-1.67397643357167,49.3333333333333,1.27629346590556,-0.426157950799432,-0.149776954731974,-0.893,-0.834166666666667,-1.23083333333333,0.132938539252946,0.0798066193770577,0.299429831420191,0.0979900172006047,0.1525412518127,0.141524388173355,0.249954363923695,NA,0.246805455293034,0.0986692481049403,0.186373282394518,0.294483425754658,0.85725,39,-1.46059084294155,-0.643693606169286,-0.159104115288678,-1.02475879644285,0.631704978309243,-1.19017149921773,-0.725288689100131,NA,1.35776319581257,-1.2214526618469
"61",2011,2013,"Inland","NM_2232","F",NA,-14.094492105584,-12.9218,16.9191,12.05602983,28.27049167,20.99145626,27.28266667,23.32625629,2.44626672794118,3.0173427030303,2.20335357173913,2.75374564074074,3.505327368,3.49343856751046,4.1708256621872,3.65860980881638,3.86579602234171,4.87041478725051,3.07651882878151,3.49353317922078,1.58223555931677,3.10824299523809,3.41389879657143,4.1236906683508,4.64701613837768,3.03749179639402,4.22029337683907,4.77898621582194,3.62273731617647,3.86582755151515,3.29031009347826,3.75374564074074,4.365327368,4.66990915574576,5.01931051067205,4.74556633055552,4.86579602234171,5.73041478725051,3.25298941701681,3.34201802770563,1.6691920810559,4.02384213968254,3.47146379657143,4.30016125658609,4.49550098686252,3.12444831813315,4.22029337683907,4.63898621582194,133,0.254770612065441,-2.26868354131836,-2.99573227355399,-1.67397643357167,49.3333333333333,1.27629346590556,-0.426157950799432,-0.149776954731974,-0.893,-0.834166666666667,-1.23083333333333,0.132938539252946,0.0798066193770577,0.299429831420191,0.0979900172006047,0.1525412518127,0.141524388173355,0.249954363923695,NA,0.246805455293034,0.0986692481049403,0.186373282394518,0.294483425754658,0.85725,39,-1.46059084294155,-0.643693606169286,-0.159104115288678,-1.02475879644285,0.631704978309243,-1.19017149921773,-0.725288689100131,NA,1.35776319581257,-1.2214526618469
"62",2011,2013,"Inland","NM_2233","M",NA,-13.585892105584,-12.4132,17.026,14.32697832,25.57555802,21.08422358,29.15066667,22.53326077,2.01889646029412,2.26493631818182,1.72983592608696,2.18634860185185,3.42473767,3.0660682998634,3.41841927733872,3.18509216316421,3.29839898345283,4.78982508925051,2.64914856113445,2.74112679437229,1.1087179136646,2.54084595634921,3.33330909857143,3.69632040070374,3.89460975352919,2.56397415074185,3.65289633795018,4.69839651782194,3.19536704852941,3.11342116666667,2.81679244782609,3.18634860185185,4.28473767,4.2425388880987,4.26690412582356,4.27204868490334,4.29839898345283,5.64982508925051,2.82561914936975,2.58961164285714,1.19567443540373,3.10423433597884,2.47828736857143,3.87279098893903,3.74309460201404,2.65093067248098,3.65289633795018,4.55839651782193,133,0.254770612065441,-2.26868354131836,-2.99573227355399,-1.67397643357167,49.3333333333333,1.27629346590556,-0.426157950799432,-0.149776954731974,-0.893,-0.834166666666667,-1.23083333333333,0.132938539252946,0.0798066193770577,0.299429831420191,0.0979900172006047,0.1525412518127,0.141524388173355,0.249954363923695,NA,0.246805455293034,0.0986692481049403,0.186373282394518,0.294483425754658,0.85725,39,-1.46059084294155,-0.643693606169286,-0.159104115288678,-1.02475879644285,0.631704978309243,-1.19017149921773,-0.725288689100131,NA,1.35776319581257,-1.2214526618469
"63",2011,2013,"Inland","NM_2233","M",NA,-13.695992105584,-12.5233,17.0187,14.32697832,25.57555802,21.08422358,29.15066667,22.53326077,2.01889646029412,2.26493631818182,1.72983592608696,2.18634860185185,3.42473767,3.0660682998634,3.41841927733872,3.18509216316421,3.29839898345283,4.78982508925051,2.64914856113445,2.74112679437229,1.1087179136646,2.54084595634921,3.33330909857143,3.69632040070374,3.89460975352919,2.56397415074185,3.65289633795018,4.69839651782194,3.19536704852941,3.11342116666667,2.81679244782609,3.18634860185185,4.28473767,4.2425388880987,4.26690412582356,4.27204868490334,4.29839898345283,5.64982508925051,2.82561914936975,2.58961164285714,1.19567443540373,3.10423433597884,2.47828736857143,3.87279098893903,3.74309460201404,2.65093067248098,3.65289633795018,4.55839651782193,133,0.254770612065441,-2.26868354131836,-2.99573227355399,-1.67397643357167,49.3333333333333,1.27629346590556,-0.426157950799432,-0.149776954731974,-0.893,-0.834166666666667,-1.23083333333333,0.132938539252946,0.0798066193770577,0.299429831420191,0.0979900172006047,0.1525412518127,0.141524388173355,0.249954363923695,NA,0.246805455293034,0.0986692481049403,0.186373282394518,0.294483425754658,0.85725,39,-1.46059084294155,-0.643693606169286,-0.159104115288678,-1.02475879644285,0.631704978309243,-1.19017149921773,-0.725288689100131,NA,1.35776319581257,-1.2214526618469
"64",2011,2013,"Inland","NM_2234","F",NA,-14.351892105584,-13.1792,16.3416,11.6237319,26.04870733,23.48808933,27.102,22.80199658,2.42242144852941,2.74620839848485,2.84007770217391,2.73671568148148,3.55565362,3.4695932880987,3.89969135764175,4.29533393925117,3.84876606308246,4.92074103925051,3.05267354936975,3.22239887467533,2.21895968975155,3.09121303597884,3.46422504857143,4.09984538893904,4.37588183383222,3.67421592682881,4.20326341757981,4.82931246782193,3.59889203676471,3.5946932469697,3.92703422391304,3.73671568148148,4.41565362,4.64606387633399,4.74817620612659,5.3822904609903,4.84876606308246,5.78074103925051,3.22914413760504,3.07088372316017,2.30591621149068,3.69245576746032,3.11356651457143,4.27631597717433,4.22436668231707,3.76117244856794,4.20326341757981,4.68931246782194,133,0.254770612065441,-2.26868354131836,-2.99573227355399,-1.67397643357167,49.3333333333333,1.27629346590556,-0.426157950799432,-0.149776954731974,-0.893,-0.834166666666667,-1.23083333333333,0.132938539252946,0.0798066193770577,0.299429831420191,0.0979900172006047,0.1525412518127,0.141524388173355,0.249954363923695,NA,0.246805455293034,0.0986692481049403,0.186373282394518,0.294483425754658,0.85725,39,-1.46059084294155,-0.643693606169286,-0.159104115288678,-1.02475879644285,0.631704978309243,-1.19017149921773,-0.725288689100131,NA,1.35776319581257,-1.2214526618469
"65",2011,2013,"Inland","NM_2235","F",NA,-14.926392105584,-13.7537,16.3935,10.2722802,26.67402842,19.93516563,26.377,22.39640238,2.59909359411765,3.04571942727273,2.3614968326087,2.91187447777778,3.68094396,3.64626543368693,4.19920238642962,3.81675306968595,4.02392485937875,5.04603137925051,3.22934569495798,3.5219099034632,1.74037882018633,3.26637183227513,3.58951538857143,4.27651753452727,4.6753928626201,3.19563505726359,4.3784222138761,4.95460280782193,3.77556418235294,3.89420427575758,3.44845335434783,3.91187447777778,4.54094396,4.82273602192223,5.04768723491447,4.90370959142508,5.02392485937875,5.90603137925051,3.40581628319328,3.37039475194805,1.82733534192546,4.0585248026455,3.50892107257143,4.45298812276256,4.52387771110495,3.28259157900272,4.37842221387611,4.81460280782193,133,0.254770612065441,-2.26868354131836,-2.99573227355399,-1.67397643357167,49.3333333333333,1.27629346590556,-0.426157950799432,-0.149776954731974,-0.893,-0.834166666666667,-1.23083333333333,0.132938539252946,0.0798066193770577,0.299429831420191,0.0979900172006047,0.1525412518127,0.141524388173355,0.249954363923695,NA,0.246805455293034,0.0986692481049403,0.186373282394518,0.294483425754658,0.85725,39,-1.46059084294155,-0.643693606169286,-0.159104115288678,-1.02475879644285,0.631704978309243,-1.19017149921773,-0.725288689100131,NA,1.35776319581257,-1.2214526618469
"66",2012,2014,"Inland","NM_2236","",NA,-15.3361861118319,-14.1314,16.394,13.86935583,26.1108804,9.765487271,27.38533333,20.72850888,2.01393941764706,2.41538251060606,-0.631275773695652,1.93688019444444,3.1631955,3.06111125721635,3.56886546976296,0.823980463381602,3.04893057604542,4.52828291925051,2.64419151848739,2.89157298679654,-1.25239378611801,2.2913775489418,3.07176692857143,3.69136335805668,4.04505594595343,0.202862450959242,3.40342793054277,4.43685434782194,3.19041000588235,3.26386735909091,0.455680748043478,2.93688019444444,4.0231955,4.23758184545164,4.41735031824781,1.91093698512073,4.04893057604542,5.38828291925051,2.82066210672269,2.74005783528139,-1.16543726437888,3.28811301560846,2.67687634257143,3.86783394629198,3.89354079443828,0.289818972698372,3.40342793054277,4.29685434782193,134,0.15705547293144,-2.12026353620009,-3.24519313318557,3.28341434600577,0.333333333333333,-0.559615787935423,0.156085945409149,-0.0171324801256789,0.169,-0.126666666666667,-1.1,-0.297061448031394,0.0291398102949909,0.272763508076261,0.120990098580839,0.0314579922301732,0.0862460265287623,0.12598932102779,NA,0.286041873320324,0.0114179100131153,0.180622360712363,0.198121057239792,1.47686666666667,40,-1.61605190498087,-0.0653746122740448,1.40570531592169,-0.854692230352677,0.631704978309243,-1.18120578138709,-0.101719240371259,NA,1.11268437943563,-1.21653932806261
"67",1977,1979,"Inland","RM_10273","",NA,-12.1424757489752,-11.6742,18.2963,14.41327274,25.99244541,24.16312159,26.26458333,21.28856894,1.66050116029412,2.31502616212121,2.38040192391304,1.93986966666667,2.830262118,2.70767299986341,3.46850912127811,3.8356581609903,3.05192004826764,4.19534953725051,2.29075326113445,2.79121663831169,1.75928391149068,2.29436702116402,2.73883354657143,3.33792510070374,3.94469959746859,3.21454014856794,3.40641740276499,4.10392096582193,2.83697174852941,3.16351101060606,3.46735844565217,2.93986966666667,3.690262118,3.8841435880987,4.31699396976296,4.92261468272943,4.05192004826764,5.05534953725051,2.46722384936975,2.63970148679654,1.84624043322981,3.16545525634921,2.54440596257143,3.51439568893904,3.79318444595343,3.30149667030707,3.40641740276499,3.96392096582193,99,-0.462302701742292,1.6094379124341,-1.20397280432594,-1.84582669049833,4.33333333333333,2.484906649788,0.200421193103148,0.290534884706359,0.617,0.511666666666667,0.230833333333333,0.589605485664084,-0.263526624946643,-0.273903273031312,-0.215676644379828,-0.040875264173426,-0.287658694516974,-0.930792307682202,-0.0620833333333333,-0.0858358274640718,0.0342696255022119,-0.0383916196280953,-0.413463718570123,1.24926666666667,5,0.508554908629026,-0.526637549749487,-0.174639346807695,1.38387501263834,-2.10496362316281,0.603018523480726,0.551543991630417,NA,-0.930529988561145,0.486235918418807
"68",1977,1979,"Inland","RM_10273","",NA,-13.3979757489752,-12.9297,18.0237,14.41327274,25.99244541,24.16312159,26.26458333,21.28856894,1.66050116029412,2.31502616212121,2.38040192391304,1.93986966666667,2.830262118,2.70767299986341,3.46850912127811,3.8356581609903,3.05192004826764,4.19534953725051,2.29075326113445,2.79121663831169,1.75928391149068,2.29436702116402,2.73883354657143,3.33792510070374,3.94469959746859,3.21454014856794,3.40641740276499,4.10392096582193,2.83697174852941,3.16351101060606,3.46735844565217,2.93986966666667,3.690262118,3.8841435880987,4.31699396976296,4.92261468272943,4.05192004826764,5.05534953725051,2.46722384936975,2.63970148679654,1.84624043322981,3.16545525634921,2.54440596257143,3.51439568893904,3.79318444595343,3.30149667030707,3.40641740276499,3.96392096582193,99,-0.462302701742292,1.6094379124341,-1.20397280432594,-1.84582669049833,4.33333333333333,2.484906649788,0.200421193103148,0.290534884706359,0.617,0.511666666666667,0.230833333333333,0.589605485664084,-0.263526624946643,-0.273903273031312,-0.215676644379828,-0.040875264173426,-0.287658694516974,-0.930792307682202,-0.0620833333333333,-0.0858358274640718,0.0342696255022119,-0.0383916196280953,-0.413463718570123,1.24926666666667,5,0.508554908629026,-0.526637549749487,-0.174639346807695,1.38387501263834,-2.10496362316281,0.603018523480726,0.551543991630417,NA,-0.930529988561145,0.486235918418807
"69",1980,1982,"Inland","RM_10834","",NA,-13.9489845937567,-13.4412,18.4654,13.91252257,28.57654487,30.64334615,27.73266667,28.39025962,2.17982464117647,2.78242762121212,3.89800512608696,3.34772908333333,3.22402882,3.22699648074576,3.93591058036902,5.35326136316421,4.45977946493431,4.58911623925051,2.81007674201681,3.2586180974026,3.2768871136646,3.70222643783069,3.13260024857143,3.85724858158609,4.41210105655949,4.73214335074185,4.81427681943166,4.49768766782193,3.35629522941176,3.63091246969697,4.98496164782609,4.34772908333333,4.08402882,4.40346706898105,4.78439542885387,6.44021788490334,5.45977946493431,5.44911623925051,2.9865473302521,3.10710294588745,3.36384363540373,3.73672370634921,3.16137588857143,4.03371916982139,4.26058590504434,4.81909987248098,4.81427681943166,4.35768766782193,102,-0.141430689730878,-1.73460105538811,-1.54044504094715,3.120895416508,-22,-0.882389180198474,0.318165293406983,-0.0296326428899105,0.554583333333333,0.253333333333333,0.6025,0.506272152330746,-0.280859973538776,0.186096765115641,0.387656510934338,0.199791363710487,-0.151602343826658,-0.279045833652038,-1.08591666666667,-0.192082587403492,-0.00608951318936768,-0.115465996227011,-0.10008255057201,-0.7491,8,1.50159514234816,0.339089534188609,-0.404945834583204,1.06710223055631,-1.56359916050923,0.930459258144403,0.586707682348211,NA,-0.919949858659832,0.804710945786997
"70",1981,1983,"Inland","RM_11409","",NA,-12.249481542365,-11.7278,16.9206,18.19933289,28.59382686,27.62971899,26.19966667,25.84493876,1.17741713823529,2.13552938939394,2.3109535,2.08251960555556,2.060066756,2.22458897780458,3.28901234855084,3.76620973707725,3.19456998715653,3.42515417525051,1.80766923907563,2.61171986558442,1.68983548757764,2.43701696005291,1.96863818457143,2.85484107864492,3.76520282474131,3.14509172465489,3.54906734165388,3.33372560382193,2.35388772647059,2.98401423787879,3.39791002173913,3.08251960555556,2.920066756,3.40105956603988,4.13749719703569,4.85316625881639,4.19456998715653,4.28515417525051,1.98413982731092,2.46020471406926,1.77679200931677,2.94607031190476,2.30747022257143,3.03131166688021,3.61368767322616,3.23204824639402,3.54906734165388,3.19372560382193,103,0.00938187790253764,-3.78418963391826,-3.16406758837321,0.693147180559945,-9,-2.92673940206704,-0.763400178765456,-0.655885588619825,0.0744166666666667,-0.268333333333333,0.918333333333333,1.39293908602623,0.48980678468059,0.522763190184827,0.917656879688405,0.830791485145014,0.0451729424578939,-0.187115115437338,-0.717416666666667,-0.0621993866275687,0.140296585703199,0.0218920478918534,0.0503943322756619,-0.221833333333333,9,1.44144682922195,-0.732771491528141,-0.778588069579044,1.06408481425612,-1.27447650085794,-1.10112826853431,0.818788041085649,NA,-0.855258615964397,-1.16922720848148
